Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.creator,Author,Rights.servicesContact,Language,Type.genre,Subject,Name.subject,Name.repository,Name.contributor,viewingHint,Text direction,Visibility,IIIF Range,Title,Date.normalized,Date.creation,Description.note,Description.inscription,Description.abstract,IIIF Manifest URL
Cruikshank (Margaret) Collection,ark:/21198/zz001bnbdd,ark:/21198/zz000s2z8d,2,Completed,Work,,1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnbgf,text,copyrighted,N,unpublished,United States,,"Fontaine, Coralyn",,eng,letters (correspondence),"Lesbian-Feminist Study Clearinghouse - Correspondence|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians' writings, American--History and criticism|~|Lesbian studies|~|Lesbians' writings, American--Periodicals","Cruikshank, Margaret|~|Lesbian-Feminist Study Clearinghouse",June L. Mazer Lesbian Archives,,individuals,,private,,Letter Offering Position on Editorial Board,1981-10-05,"October 5, 1981",Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bnbdd/manifest
Cruikshank (Margaret) Collection,ark:/21198/zz001bnbjg,ark:/21198/zz000s2z8d,2,Completed,Work,,2,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnbk0,text,copyrighted,Y,unpublished,United States,,"Cruikshank, Margaret",,eng,letters (correspondence),"Lesbian-Feminist Study Clearinghouse - Correspondence|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians' writings, American--History and criticism|~|Lesbian studies|~|Lesbians' writings, American--Periodicals","Lesbian-Feminist Study Clearinghouse|~|Fontaine, Coralyn",June L. Mazer Lesbian Archives,,individuals,,,,Response to Letter Offering Position on Editorial Board,1981-10-05,"October 5, 1981",,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bnbjg/manifest
Cruikshank (Margaret) Collection,ark:/21198/zz001bnbn1,ark:/21198/zz000s2z8d,2,Completed,Work,,3,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnbpj,text,copyrighted,N,unpublished,United States,,"Fontaine, Coralyn",,eng,letters (correspondence),"Lesbian-Feminist Study Clearinghouse - Correspondence|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians' writings, American--History and criticism|~|Lesbian studies|~|Lesbians' writings, American--Periodicals","Cruikshank, Margaret|~|Lesbian-Feminist Study Clearinghouse|~|Poor, Mathile",June L. Mazer Lesbian Archives,,individuals,,private,,Letter Regarding Reprinting Articles,1981-11-24,"November 24, 1981",Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bnbn1/manifest
Cruikshank (Margaret) Collection,ark:/21198/zz001bnbrk,ark:/21198/zz000s2z8d,2,Completed,Work,,4,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnbs3,text,copyrighted,Y,unpublished,United States,,"Cruikshank, Margaret",,eng,letters (correspondence),"Lesbian-Feminist Study Clearinghouse - Correspondence|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians' writings, American--History and criticism|~|Lesbian studies|~|Lesbians' writings, American--Periodicals","Lesbian-Feminist Study Clearinghouse|~|Fontaine, Coralyn",June L. Mazer Lesbian Archives,,individuals,,,,Response to Letter Regarding Reprinting Articles,1981-12-02,"December 2, 1981",,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bnbrk/manifest
Cruikshank (Margaret) Collection,ark:/21198/zz001bnbtm,ark:/21198/zz000s2z8d,2,Completed,Work,,5,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnbv4,text,copyrighted,Y,unpublished,United States,,"Cruikshank, Margaret",,eng,letters (correspondence),"Lesbian-Feminist Study Clearinghouse - Correspondence|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians' writings, American--History and criticism|~|Lesbian studies|~|Lesbians' writings, American--Periodicals","Lesbian-Feminist Study Clearinghouse|~|Fontaine, Coralyn|~|Manahan, Nancy, 1946- |~|Curb, Rosemary, 1940-|~|Naiad Press",June L. Mazer Lesbian Archives,,individuals,,,,Letter Regarding Reprinting Articles and Details Regarding Anthology,1981-12-17,"December 17, 1981",Rights.statementLocal: Item contains author's home phone number.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bnbtm/manifest
