File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0011_f_005r.tif,11,discovery,f. 005r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/gs67ks63,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0012_f_005v.tif,12,discovery,f. 005v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/vw81gz7x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0013_f_006r.tif,13,discovery,f. 006r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/nz85w875,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0014_f_006v.tif,14,discovery,f. 006v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/k187484j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0015_f_007r.tif,15,discovery,f. 007r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/4407404x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0016_f_007v.tif,16,discovery,f. 007v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/bw49q457,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0017_f_008r.tif,17,discovery,f. 008r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/cv83r594,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0018_f_008v.tif,18,discovery,f. 008v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/jk80s757,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0019_f_009r.tif,19,discovery,f. 009r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/g650hj96,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0020_f_009v.tif,20,discovery,f. 009v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/0c22sh3g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0021_f_010r.tif,21,discovery,f. 010r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/hq58x097,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0022_f_010v.tif,22,discovery,f. 010v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/6f91pz8b,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0023_f_011r.tif,23,discovery,f. 011r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/9v20nz8k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0024_f_011v.tif,24,discovery,f. 011v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/h974d76q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0025_f_012r.tif,25,discovery,f. 012r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/bq50415h,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0026_f_012v.tif,26,discovery,f. 012v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/tn03gz19,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0027_f_013r.tif,27,discovery,f. 013r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/hx397h41,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0028_f_013v.tif,28,discovery,f. 013v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/gr66wb3b,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0029_f_014r.tif,29,discovery,f. 014r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/3k45620s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0030_f_014v.tif,30,discovery,f. 014v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/sd51wj36,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0031_f_015r.tif,31,discovery,f. 015r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/dv99r58t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0032_f_015v.tif,32,discovery,f. 015v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/dx17b06k,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0033_f_016r.tif,33,discovery,f. 016r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/3446wn4c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0034_f_016v.tif,34,discovery,f. 016v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/cx06tf7m,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0035_f_017r.tif,35,discovery,f. 017r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/6f79b58t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0036_f_017v.tif,36,discovery,f. 017v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/tr82n14n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0037_f_018r.tif,37,discovery,f. 018r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/vm06vz0g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0038_f_018v.tif,38,discovery,f. 018v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/x444xp8q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0039_f_019r.tif,39,discovery,f. 019r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/4w38759r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0040_f_019v.tif,40,discovery,f. 019v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/jt97xv8x,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0041_f_020r.tif,41,discovery,f. 020r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/p382p130,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0042_f_020v.tif,42,discovery,f. 020v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/dw90hc4p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0043_f_021r.tif,43,discovery,f. 021r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/6731gs3p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0044_f_021v.tif,44,discovery,f. 021v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/8c332x7f,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0045_f_022r.tif,45,discovery,f. 022r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/ft06bm6z,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0046_f_022v.tif,46,discovery,f. 022v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/gf59jb37,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0047_f_023r.tif,47,discovery,f. 023r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/nx22243r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0048_f_023v.tif,48,discovery,f. 023v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/jp85n156,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0049_f_024r.tif,49,discovery,f. 024r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/9b335b8c,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0050_f_024v.tif,50,discovery,f. 024v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/vt05mg6n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0051_f_025r.tif,51,discovery,f. 025r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/ht119v51,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0052_f_025v.tif,52,discovery,f. 025v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/3b04sg6t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0053_f_026r.tif,53,discovery,f. 026r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/q161md89,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0054_f_026v.tif,54,discovery,f. 026v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/hm92r47p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0055_f_027r.tif,55,discovery,f. 027r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/sn18k281,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0056_f_027v.tif,56,discovery,f. 027v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/36239t6q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0057_f_028r.tif,57,discovery,f. 028r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/xk10xx3f,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0058_f_028v.tif,58,discovery,f. 028v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/3x538779,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0059_f_029r.tif,59,discovery,f. 029r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/m1790k46,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0060_f_029v.tif,60,discovery,f. 029v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/n3922v0b,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0061_f_030r.tif,61,discovery,f. 030r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/0883hk3q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0062_f_030v.tif,62,discovery,f. 030v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/j0293z5s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0063_f_031r.tif,63,discovery,f. 031r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/r7129s6j,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0064_f_031v.tif,64,discovery,f. 031v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/5932qg1m,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0065_f_032r.tif,65,discovery,f. 032r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/bm10dw0p,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0066_f_032v.tif,66,discovery,f. 032v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/d639683s,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0067_f_033r.tif,67,discovery,f. 033r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/dn24s38w,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0068_f_033v.tif,68,discovery,f. 033v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/dw70rm8n,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0069_f_034r.tif,69,discovery,f. 034r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/0076sk9r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0070_f_034v.tif,70,discovery,f. 034v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/qv63tk3g,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0071_f_035r.tif,71,discovery,f. 035r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/2f12qh7t,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0072_f_035v.tif,72,discovery,f. 035v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/0t12sk8r,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0073_f_036r.tif,73,discovery,f. 036r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/n908z926,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0074_f_036v.tif,74,discovery,f. 036v,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/kb71c71q,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
Masters/sinaimasters/ara/arabic_0254/sld_arb0254_0075_f_037r.tif,75,discovery,f. 037r,Text,,ark:/21198/z1xs6zqg,ark:/21198/z1xs6zqg/2c99sb9v,Page,copyrighted,Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.  
