Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Rights.copyrightStatus,Name.repository,Type.typeOfResource,Rights.servicesContact,Title,Relation.pageNumber,Description.note,Description.abstract,thumbnailImageName,masterImageName
Corpus Juris Canonici,ark:/21198/zz0014s0nh,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s0nh-1-master.tif,19,,,pd,,,,19,,,,21198-zz0014s0nh-1-thumbnail.jpg,21198-zz0014s0nh-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s0p1,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s0p1-1-master.tif,20,,,pd,,,,20,,,,21198-zz0014s0p1-1-thumbnail.jpg,21198-zz0014s0p1-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s0qj,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s0qj-1-master.tif,21,,,pd,,,,21,,,,21198-zz0014s0qj-1-thumbnail.jpg,21198-zz0014s0qj-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s0r2,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s0r2-1-master.tif,22,,,pd,,,,22,,,,21198-zz0014s0r2-1-thumbnail.jpg,21198-zz0014s0r2-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s0sk,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s0sk-1-master.tif,23,,,pd,,,,23,,,,21198-zz0014s0sk-1-thumbnail.jpg,21198-zz0014s0sk-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s0t3,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s0t3-1-master.tif,24,,,pd,,,,24,,,,21198-zz0014s0t3-1-thumbnail.jpg,21198-zz0014s0t3-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s0vm,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s0vm-1-master.tif,25,,,pd,,,,25,,,,21198-zz0014s0vm-1-thumbnail.jpg,21198-zz0014s0vm-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s0w4,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s0w4-1-master.tif,26,,,pd,,,,26,,,,21198-zz0014s0w4-1-thumbnail.jpg,21198-zz0014s0w4-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s0xn,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s0xn-1-master.tif,27,,,pd,,,,27,,,,21198-zz0014s0xn-1-thumbnail.jpg,21198-zz0014s0xn-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s0z5,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s0z5-1-master.tif,28,,,pd,,,,28,,,,21198-zz0014s0z5-1-thumbnail.jpg,21198-zz0014s0z5-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s105,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s105-1-master.tif,29,,,pd,,,,29,,,,21198-zz0014s105-1-thumbnail.jpg,21198-zz0014s105-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s11p,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s11p-1-master.tif,30,,,pd,,,,30,,,,21198-zz0014s11p-1-thumbnail.jpg,21198-zz0014s11p-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s126,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s126-1-master.tif,31,,,pd,,,,31,,,,21198-zz0014s126-1-thumbnail.jpg,21198-zz0014s126-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s13q,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s13q-1-master.tif,32,,,pd,,,,32,,,,21198-zz0014s13q-1-thumbnail.jpg,21198-zz0014s13q-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s147,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s147-1-master.tif,33,,,pd,,,,33,,,,21198-zz0014s147-1-thumbnail.jpg,21198-zz0014s147-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s15r,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s15r-1-master.tif,34,,,pd,,,,34,,,,21198-zz0014s15r-1-thumbnail.jpg,21198-zz0014s15r-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s168,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s168-1-master.tif,35,,,pd,,,,35,,,,21198-zz0014s168-1-thumbnail.jpg,21198-zz0014s168-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s17s,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s17s-1-master.tif,36,,,pd,,,,36,,,,21198-zz0014s17s-1-thumbnail.jpg,21198-zz0014s17s-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s189,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s189-1-master.tif,37,,,pd,,,,37,,,,21198-zz0014s189-1-thumbnail.jpg,21198-zz0014s189-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s19t,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s19t-1-master.tif,38,,,pd,,,,38,,,,21198-zz0014s19t-1-thumbnail.jpg,21198-zz0014s19t-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s1bb,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s1bb-1-master.tif,39,,,pd,,,,39,,,,21198-zz0014s1bb-1-thumbnail.jpg,21198-zz0014s1bb-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s1cv,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s1cv-1-master.tif,40,,,pd,,,,40,,,,21198-zz0014s1cv-1-thumbnail.jpg,21198-zz0014s1cv-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s1dc,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s1dc-1-master.tif,41,,,pd,,,,41,,,,21198-zz0014s1dc-1-thumbnail.jpg,21198-zz0014s1dc-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s1fw,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s1fw-1-master.tif,42,,,pd,,,,42,,,,21198-zz0014s1fw-1-thumbnail.jpg,21198-zz0014s1fw-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s1gd,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s1gd-1-master.tif,43,,,pd,,,,43,,,,21198-zz0014s1gd-1-thumbnail.jpg,21198-zz0014s1gd-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s1hx,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s1hx-1-master.tif,44,,,pd,,,,44,,,,21198-zz0014s1hx-1-thumbnail.jpg,21198-zz0014s1hx-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s1jf,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s1jf-1-master.tif,45,,,pd,,,,45,,,,21198-zz0014s1jf-1-thumbnail.jpg,21198-zz0014s1jf-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s1kz,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s1kz-1-master.tif,46,,,pd,,,,46,,,,21198-zz0014s1kz-1-thumbnail.jpg,21198-zz0014s1kz-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s1mg,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s1mg-1-master.tif,47,,,pd,,,,47,,,,21198-zz0014s1mg-1-thumbnail.jpg,21198-zz0014s1mg-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s1n0,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s1n0-1-master.tif,48,,,pd,,,,48,,,,21198-zz0014s1n0-1-thumbnail.jpg,21198-zz0014s1n0-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s1ph,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s1ph-1-master.tif,49,,,pd,,,,49,,,,21198-zz0014s1ph-1-thumbnail.jpg,21198-zz0014s1ph-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0014s1q1,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0014s1q1-1-master.tif,50,,,pd,,,,50,,,,21198-zz0014s1q1-1-thumbnail.jpg,21198-zz0014s1q1-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00164393,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz00164393-1-master.tif,51,,,pd,,,,51,,,,21198-zz00164393-1-thumbnail.jpg,21198-zz00164393-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643bm,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643bm-1-master.tif,52,,,pd,,,,52,,,,21198-zz001643bm-1-thumbnail.jpg,21198-zz001643bm-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643c4,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643c4-1-master.tif,53,,,pd,,,,53,,,,21198-zz001643c4-1-thumbnail.jpg,21198-zz001643c4-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643dn,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643dn-1-master.tif,54,,,pd,,,,54,,,,21198-zz001643dn-1-thumbnail.jpg,21198-zz001643dn-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643f5,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643f5-1-master.tif,55,,,pd,,,,55,,,,21198-zz001643f5-1-thumbnail.jpg,21198-zz001643f5-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643gp,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643gp-1-master.tif,56,,,pd,,,,56,,,,21198-zz001643gp-1-thumbnail.jpg,21198-zz001643gp-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643h6,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643h6-1-master.tif,57,,,pd,,,,57,,,,21198-zz001643h6-1-thumbnail.jpg,21198-zz001643h6-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643jq,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643jq-1-master.tif,58,,,pd,,,,58,,,,21198-zz001643jq-1-thumbnail.jpg,21198-zz001643jq-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643k7,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643k7-1-master.tif,59,,,pd,,,,59,,,,21198-zz001643k7-1-thumbnail.jpg,21198-zz001643k7-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643mr,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643mr-1-master.tif,60,,,pd,,,,60,,,,21198-zz001643mr-1-thumbnail.jpg,21198-zz001643mr-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643n8,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643n8-1-master.tif,61,,,pd,,,,61,,,,21198-zz001643n8-1-thumbnail.jpg,21198-zz001643n8-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643ps,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643ps-1-master.tif,62,,,pd,,,,62,,,,21198-zz001643ps-1-thumbnail.jpg,21198-zz001643ps-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643q9,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643q9-1-master.tif,63,,,pd,,,,63,,,,21198-zz001643q9-1-thumbnail.jpg,21198-zz001643q9-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643rt,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643rt-1-master.tif,64,,,pd,,,,64,,,,21198-zz001643rt-1-thumbnail.jpg,21198-zz001643rt-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643sb,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643sb-1-master.tif,65,,,pd,,,,65,,,,21198-zz001643sb-1-thumbnail.jpg,21198-zz001643sb-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643tv,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643tv-1-master.tif,66,,,pd,,,,66,,,,21198-zz001643tv-1-thumbnail.jpg,21198-zz001643tv-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643vc,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643vc-1-master.tif,67,,,pd,,,,67,,,,21198-zz001643vc-1-thumbnail.jpg,21198-zz001643vc-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643ww,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643ww-1-master.tif,68,,,pd,,,,68,,,,21198-zz001643ww-1-thumbnail.jpg,21198-zz001643ww-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643xd,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643xd-1-master.tif,69,,,pd,,,,69,,,,21198-zz001643xd-1-thumbnail.jpg,21198-zz001643xd-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001643zx,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001643zx-1-master.tif,70,,,pd,,,,70,,,,21198-zz001643zx-1-thumbnail.jpg,21198-zz001643zx-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0016440x,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0016440x-1-master.tif,71,,,pd,,,,71,,,,21198-zz0016440x-1-thumbnail.jpg,21198-zz0016440x-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0016441f,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0016441f-1-master.tif,72,,,pd,,,,72,,,,21198-zz0016441f-1-thumbnail.jpg,21198-zz0016441f-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0016442z,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0016442z-1-master.tif,73,,,pd,,,,73,,,,21198-zz0016442z-1-thumbnail.jpg,21198-zz0016442z-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0016443g,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0016443g-1-master.tif,74,,,pd,,,,74,,,,21198-zz0016443g-1-thumbnail.jpg,21198-zz0016443g-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00164440,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz00164440-1-master.tif,75,,,pd,,,,75,,,,21198-zz00164440-1-thumbnail.jpg,21198-zz00164440-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0016445h,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0016445h-1-master.tif,76,,,pd,,,,76,,,,21198-zz0016445h-1-thumbnail.jpg,21198-zz0016445h-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00164461,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz00164461-1-master.tif,77,,,pd,,,,77,,,,21198-zz00164461-1-thumbnail.jpg,21198-zz00164461-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0016447j,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0016447j-1-master.tif,78,,,pd,,,,78,,,,21198-zz0016447j-1-thumbnail.jpg,21198-zz0016447j-1-master.tif
Corpus Juris Canonici,ark:/21198/zz00164482,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz00164482-1-master.tif,79,,,pd,,,,79,,,,21198-zz00164482-1-thumbnail.jpg,21198-zz00164482-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0016449k,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0016449k-1-master.tif,80,,,pd,,,,80,,,,21198-zz0016449k-1-thumbnail.jpg,21198-zz0016449k-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001646j5,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001646j5-1-master.tif,81,,,pd,,,,81,,,,21198-zz001646j5-1-thumbnail.jpg,21198-zz001646j5-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001646kp,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001646kp-1-master.tif,82,,,pd,,,,82,,,,21198-zz001646kp-1-thumbnail.jpg,21198-zz001646kp-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001646m6,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001646m6-1-master.tif,83,,,pd,,,,83,,,,21198-zz001646m6-1-thumbnail.jpg,21198-zz001646m6-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001646nq,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001646nq-1-master.tif,84,,,pd,,,,84,,,,21198-zz001646nq-1-thumbnail.jpg,21198-zz001646nq-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001646p7,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001646p7-1-master.tif,85,,,pd,,,,85,,,,21198-zz001646p7-1-thumbnail.jpg,21198-zz001646p7-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001646qr,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001646qr-1-master.tif,86,,,pd,,,,86,,,,21198-zz001646qr-1-thumbnail.jpg,21198-zz001646qr-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001646r8,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001646r8-1-master.tif,87,,,pd,,,,87,,,,21198-zz001646r8-1-thumbnail.jpg,21198-zz001646r8-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001646ss,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001646ss-1-master.tif,88,,,pd,,,,88,,,,21198-zz001646ss-1-thumbnail.jpg,21198-zz001646ss-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001646t9,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001646t9-1-master.tif,89,,,pd,,,,89,,,,21198-zz001646t9-1-thumbnail.jpg,21198-zz001646t9-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001646vt,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001646vt-1-master.tif,90,,,pd,,,,90,,,,21198-zz001646vt-1-thumbnail.jpg,21198-zz001646vt-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001646wb,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001646wb-1-master.tif,91,,,pd,,,,91,,,,21198-zz001646wb-1-thumbnail.jpg,21198-zz001646wb-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001646xv,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001646xv-1-master.tif,92,,,pd,,,,92,,,,21198-zz001646xv-1-thumbnail.jpg,21198-zz001646xv-1-master.tif
Corpus Juris Canonici,ark:/21198/zz001646zc,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz001646zc-1-master.tif,93,,,pd,,,,93,,,,21198-zz001646zc-1-thumbnail.jpg,21198-zz001646zc-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0016470c,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0016470c-1-master.tif,94,,,pd,,,,94,,,,21198-zz0016470c-1-thumbnail.jpg,21198-zz0016470c-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0016471w,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0016471w-1-master.tif,95,,,pd,,,,95,,,,21198-zz0016471w-1-thumbnail.jpg,21198-zz0016471w-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0016472d,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0016472d-1-master.tif,96,,,pd,,,,96,,,,21198-zz0016472d-1-thumbnail.jpg,21198-zz0016472d-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0016473x,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0016473x-1-master.tif,97,,,pd,,,,97,,,,21198-zz0016473x-1-thumbnail.jpg,21198-zz0016473x-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0016474f,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0016474f-1-master.tif,98,,,pd,,,,98,,,,21198-zz0016474f-1-thumbnail.jpg,21198-zz0016474f-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0016475z,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0016475z-1-master.tif,99,,,pd,,,,99,,,,21198-zz0016475z-1-thumbnail.jpg,21198-zz0016475z-1-master.tif
Corpus Juris Canonici,ark:/21198/zz0016476g,ark:/21198/zz0014rx7w,2,Completed,ChildWork,canonlaw/masters/21198-zz0016476g-1-master.tif,100,,,pd,,,,100,,,,21198-zz0016476g-1-thumbnail.jpg,21198-zz0016476g-1-master.tif
