"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155fjk","ark:/21198/zz00155fgj","2","Completed","Page","scwu/images/masters/21198-zz00155fjk-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155fjk",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155fmm","ark:/21198/zz00155fgj","2","Completed","Page","scwu/images/masters/21198-zz00155fmm-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155fmm",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155fn4","ark:/21198/zz00155fgj","2","Completed","Page","scwu/images/masters/21198-zz00155fn4-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155fn4",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155fpn","ark:/21198/zz00155fgj","2","Completed","Page","scwu/images/masters/21198-zz00155fpn-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155fpn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155fq5","ark:/21198/zz00155fgj","2","Completed","Page","scwu/images/masters/21198-zz00155fq5-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155fq5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155frp","ark:/21198/zz00155fgj","2","Completed","Page","scwu/images/masters/21198-zz00155frp-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155frp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155fs6","ark:/21198/zz00155fgj","2","Completed","Page","scwu/images/masters/21198-zz00155fs6-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155fs6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155ftq","ark:/21198/zz00155fgj","2","Completed","Page","scwu/images/masters/21198-zz00155ftq-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155ftq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155fv7","ark:/21198/zz00155fgj","2","Completed","Page","scwu/images/masters/21198-zz00155fv7-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155fv7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155fwr","ark:/21198/zz00155fgj","2","Completed","Page","scwu/images/masters/21198-zz00155fwr-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155fwr",""
