"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154rtm","ark:/21198/zz00154nfg","2","Completed","Page","scwu/images/masters/21198-zz00154rtm-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154rtm",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154rwn","ark:/21198/zz00154nfg","2","Completed","Page","scwu/images/masters/21198-zz00154rwn-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154rwn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154rx5","ark:/21198/zz00154nfg","2","Completed","Page","scwu/images/masters/21198-zz00154rx5-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154rx5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154rzp","ark:/21198/zz00154nfg","2","Completed","Page","scwu/images/masters/21198-zz00154rzp-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154rzp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154s0p","ark:/21198/zz00154nfg","2","Completed","Page","scwu/images/masters/21198-zz00154s0p-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154s0p",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154s16","ark:/21198/zz00154nfg","2","Completed","Page","scwu/images/masters/21198-zz00154s16-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154s16",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154s2q","ark:/21198/zz00154nfg","2","Completed","Page","scwu/images/masters/21198-zz00154s2q-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154s2q",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154s37","ark:/21198/zz00154nfg","2","Completed","Page","scwu/images/masters/21198-zz00154s37-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154s37",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154s4r","ark:/21198/zz00154nfg","2","Completed","Page","scwu/images/masters/21198-zz00154s4r-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154s4r",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154s58","ark:/21198/zz00154nfg","2","Completed","Page","scwu/images/masters/21198-zz00154s58-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154s58",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154s6s","ark:/21198/zz00154nfg","2","Completed","Page","scwu/images/masters/21198-zz00154s6s-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154s6s",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154s79","ark:/21198/zz00154nfg","2","Completed","Page","scwu/images/masters/21198-zz00154s79-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154s79",""
