"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155dnn","ark:/21198/zz00155dm4","2","Completed","Page","scwu/images/masters/21198-zz00155dnn-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155dnn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155dp5","ark:/21198/zz00155dm4","2","Completed","Page","scwu/images/masters/21198-zz00155dp5-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155dp5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155dqp","ark:/21198/zz00155dm4","2","Completed","Page","scwu/images/masters/21198-zz00155dqp-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155dqp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155dr6","ark:/21198/zz00155dm4","2","Completed","Page","scwu/images/masters/21198-zz00155dr6-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155dr6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155dsq","ark:/21198/zz00155dm4","2","Completed","Page","scwu/images/masters/21198-zz00155dsq-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155dsq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155dt7","ark:/21198/zz00155dm4","2","Completed","Page","scwu/images/masters/21198-zz00155dt7-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155dt7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155dvr","ark:/21198/zz00155dm4","2","Completed","Page","scwu/images/masters/21198-zz00155dvr-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155dvr",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155dw8","ark:/21198/zz00155dm4","2","Completed","Page","scwu/images/masters/21198-zz00155dw8-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155dw8",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155dxs","ark:/21198/zz00155dm4","2","Completed","Page","scwu/images/masters/21198-zz00155dxs-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155dxs",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155dz9","ark:/21198/zz00155dm4","2","Completed","Page","scwu/images/masters/21198-zz00155dz9-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155dz9",""
