"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bhtx","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bhtx-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bhtx",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bhxg","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bhxg-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bhxg",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bhz0","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bhz0-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bhz0",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bj00","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bj00-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bj00",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bj1h","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bj1h-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bj1h",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bj21","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bj21-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bj21",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bj3j","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bj3j-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bj3j",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bj42","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bj42-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bj42",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bj5k","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bj5k-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bj5k",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bj63","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bj63-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bj63",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bj7m","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bj7m-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bj7m",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bj84","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bj84-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bj84",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bj9n","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bj9n-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bj9n",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bjb5","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bjb5-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bjb5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bjcp","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bjcp-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bjcp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bjd6","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bjd6-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bjd6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bjfq","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bjfq-1-master.tif","17","","","","","","","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bjfq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bjg7","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bjg7-1-master.tif","18","","","","","","","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bjg7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bjhr","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bjhr-1-master.tif","19","","","","","","","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bjhr",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bjj8","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bjj8-1-master.tif","20","","","","","","","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bjj8",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bjks","ark:/21198/zz0015bhsd","2","Completed","Page","scwu/images/masters/21198-zz0015bjks-1-master.tif","21","","","","","","","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015bjks",""
