"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qw5b","ark:/21198/zz0015qw4t","2","Completed","Page","scwu/images/masters/21198-zz0015qw5b-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qw6v","ark:/21198/zz0015qw4t","2","Completed","Page","scwu/images/masters/21198-zz0015qw6v-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qw7c","ark:/21198/zz0015qw4t","2","Completed","Page","scwu/images/masters/21198-zz0015qw7c-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qw8w","ark:/21198/zz0015qw4t","2","Completed","Page","scwu/images/masters/21198-zz0015qw8w-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qwfg","ark:/21198/zz0015qw4t","2","Completed","Page","scwu/images/masters/21198-zz0015qwfg-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qwg0","ark:/21198/zz0015qw4t","2","Completed","Page","scwu/images/masters/21198-zz0015qwg0-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qwj1","ark:/21198/zz0015qw4t","2","Completed","Page","scwu/images/masters/21198-zz0015qwj1-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qwkj","ark:/21198/zz0015qw4t","2","Completed","Page","scwu/images/masters/21198-zz0015qwkj-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qwm2","ark:/21198/zz0015qw4t","2","Completed","Page","scwu/images/masters/21198-zz0015qwm2-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qwr4","ark:/21198/zz0015qw4t","2","Completed","Page","scwu/images/masters/21198-zz0015qwr4-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","failed","",""
