"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qnxb","ark:/21198/zz0015qnwt","2","Completed","Page","scwu/images/masters/21198-zz0015qnxb-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015qnxb",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qvf0","ark:/21198/zz0015qnwt","2","Completed","Page","scwu/images/masters/21198-zz0015qvf0-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qvgh","ark:/21198/zz0015qnwt","2","Completed","Page","scwu/images/masters/21198-zz0015qvgh-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qvh1","ark:/21198/zz0015qnwt","2","Completed","Page","scwu/images/masters/21198-zz0015qvh1-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qvjj","ark:/21198/zz0015qnwt","2","Completed","Page","scwu/images/masters/21198-zz0015qvjj-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qvk2","ark:/21198/zz0015qnwt","2","Completed","Page","scwu/images/masters/21198-zz0015qvk2-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qvmk","ark:/21198/zz0015qnwt","2","Completed","Page","scwu/images/masters/21198-zz0015qvmk-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qvn3","ark:/21198/zz0015qnwt","2","Completed","Page","scwu/images/masters/21198-zz0015qvn3-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qvpm","ark:/21198/zz0015qnwt","2","Completed","Page","scwu/images/masters/21198-zz0015qvpm-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qvq4","ark:/21198/zz0015qnwt","2","Completed","Page","scwu/images/masters/21198-zz0015qvq4-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qvrn","ark:/21198/zz0015qnwt","2","Completed","Page","scwu/images/masters/21198-zz0015qvrn-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qvs5","ark:/21198/zz0015qnwt","2","Completed","Page","scwu/images/masters/21198-zz0015qvs5-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qvtp","ark:/21198/zz0015qnwt","2","Completed","Page","scwu/images/masters/21198-zz0015qvtp-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","failed","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015qvv6","ark:/21198/zz0015qnwt","2","Completed","Page","scwu/images/masters/21198-zz0015qvv6-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","failed","",""
