"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154kp4","ark:/21198/zz001549xw","2","Completed","Page","scwu/images/masters/21198-zz00154kp4-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154kp4",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154kr5","ark:/21198/zz001549xw","2","Completed","Page","scwu/images/masters/21198-zz00154kr5-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154kr5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154ksp","ark:/21198/zz001549xw","2","Completed","Page","scwu/images/masters/21198-zz00154ksp-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154ksp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154kt6","ark:/21198/zz001549xw","2","Completed","Page","scwu/images/masters/21198-zz00154kt6-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154kt6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154kvq","ark:/21198/zz001549xw","2","Completed","Page","scwu/images/masters/21198-zz00154kvq-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154kvq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154kw7","ark:/21198/zz001549xw","2","Completed","Page","scwu/images/masters/21198-zz00154kw7-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154kw7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154kxr","ark:/21198/zz001549xw","2","Completed","Page","scwu/images/masters/21198-zz00154kxr-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154kxr",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154kz8","ark:/21198/zz001549xw","2","Completed","Page","scwu/images/masters/21198-zz00154kz8-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154kz8",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154m08","ark:/21198/zz001549xw","2","Completed","Page","scwu/images/masters/21198-zz00154m08-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154m08",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154m1s","ark:/21198/zz001549xw","2","Completed","Page","scwu/images/masters/21198-zz00154m1s-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154m1s",""
