"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001554fp","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz001554fp-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001554fp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001554j7","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz001554j7-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001554j7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001554kr","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz001554kr-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001554kr",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001554m8","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz001554m8-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001554m8",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001554ns","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz001554ns-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001554ns",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001554p9","ark:/21198/zz001554cn","2","Completed","Page","","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001554qt","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz001554qt-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001554qt",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001554rb","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz001554rb-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001554rb",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001554sv","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz001554sv-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001554sv",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001554tc","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz001554tc-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001554tc",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001554vw","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz001554vw-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001554vw",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001554wd","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz001554wd-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001554wd",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001554xx","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz001554xx-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001554xx",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001554zf","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz001554zf-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001554zf",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015550f","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz0015550f-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015550f",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015551z","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz0015551z-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015551z",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015552g","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz0015552g-1-master.tif","17","","","","","","","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015552g",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155530","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz00155530-1-master.tif","18","","","","","","","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155530",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015554h","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz0015554h-1-master.tif","19","","","","","","","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015554h",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155551","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz00155551-1-master.tif","20","","","","","","","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155551",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015556j","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz0015556j-1-master.tif","21","","","","","","","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015556j",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155572","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz00155572-1-master.tif","22","","","","","","","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155572",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015558k","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz0015558k-1-master.tif","23","","","","","","","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015558k",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155593","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz00155593-1-master.tif","24","","","","","","","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155593",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001555bm","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz001555bm-1-master.tif","25","","","","","","","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001555bm",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001555c4","ark:/21198/zz001554cn","2","Completed","Page","scwu/images/masters/21198-zz001555c4-1-master.tif","26","","","","","","","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001555c4",""
