"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154gk4","ark:/21198/zz001549qs","2","Completed","Page","scwu/images/masters/21198-zz00154gk4-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154gk4",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154gmn","ark:/21198/zz001549qs","2","Completed","Page","scwu/images/masters/21198-zz00154gmn-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154gmn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154gn5","ark:/21198/zz001549qs","2","Completed","Page","scwu/images/masters/21198-zz00154gn5-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154gn5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154gpp","ark:/21198/zz001549qs","2","Completed","Page","scwu/images/masters/21198-zz00154gpp-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154gpp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154gq6","ark:/21198/zz001549qs","2","Completed","Page","scwu/images/masters/21198-zz00154gq6-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154gq6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154grq","ark:/21198/zz001549qs","2","Completed","Page","scwu/images/masters/21198-zz00154grq-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154grq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154gs7","ark:/21198/zz001549qs","2","Completed","Page","scwu/images/masters/21198-zz00154gs7-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154gs7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154gtr","ark:/21198/zz001549qs","2","Completed","Page","scwu/images/masters/21198-zz00154gtr-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154gtr",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154gv8","ark:/21198/zz001549qs","2","Completed","Page","scwu/images/masters/21198-zz00154gv8-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154gv8",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154gws","ark:/21198/zz001549qs","2","Completed","Page","scwu/images/masters/21198-zz00154gws-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154gws",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154gx9","ark:/21198/zz001549qs","2","Completed","Page","","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154gzt","ark:/21198/zz001549qs","2","Completed","Page","scwu/images/masters/21198-zz00154gzt-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154gzt",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154h0t","ark:/21198/zz001549qs","2","Completed","Page","scwu/images/masters/21198-zz00154h0t-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154h0t",""
