"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015573z","ark:/21198/zz0015572f","2","Completed","Page","scwu/images/masters/21198-zz0015573z-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015573z",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015574g","ark:/21198/zz0015572f","2","Completed","Page","scwu/images/masters/21198-zz0015574g-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015574g",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155750","ark:/21198/zz0015572f","2","Completed","Page","scwu/images/masters/21198-zz00155750-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155750",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015576h","ark:/21198/zz0015572f","2","Completed","Page","scwu/images/masters/21198-zz0015576h-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015576h",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155771","ark:/21198/zz0015572f","2","Completed","Page","scwu/images/masters/21198-zz00155771-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155771",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015578j","ark:/21198/zz0015572f","2","Completed","Page","scwu/images/masters/21198-zz0015578j-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015578j",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155792","ark:/21198/zz0015572f","2","Completed","Page","scwu/images/masters/21198-zz00155792-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155792",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001557bk","ark:/21198/zz0015572f","2","Completed","Page","scwu/images/masters/21198-zz001557bk-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001557bk",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001557c3","ark:/21198/zz0015572f","2","Completed","Page","scwu/images/masters/21198-zz001557c3-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001557c3",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001557dm","ark:/21198/zz0015572f","2","Completed","Page","scwu/images/masters/21198-zz001557dm-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001557dm",""
