"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154r3r","ark:/21198/zz00154ndz","2","Completed","Page","scwu/images/masters/21198-zz00154r3r-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154r3r",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154r48","ark:/21198/zz00154ndz","2","Completed","Page","scwu/images/masters/21198-zz00154r48-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154r48",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154r5s","ark:/21198/zz00154ndz","2","Completed","Page","scwu/images/masters/21198-zz00154r5s-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154r5s",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154r69","ark:/21198/zz00154ndz","2","Completed","Page","scwu/images/masters/21198-zz00154r69-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154r69",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154r7t","ark:/21198/zz00154ndz","2","Completed","Page","scwu/images/masters/21198-zz00154r7t-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154r7t",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154r8b","ark:/21198/zz00154ndz","2","Completed","Page","scwu/images/masters/21198-zz00154r8b-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154r8b",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154r9v","ark:/21198/zz00154ndz","2","Completed","Page","scwu/images/masters/21198-zz00154r9v-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154r9v",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154rbc","ark:/21198/zz00154ndz","2","Completed","Page","scwu/images/masters/21198-zz00154rbc-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154rbc",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154rcw","ark:/21198/zz00154ndz","2","Completed","Page","scwu/images/masters/21198-zz00154rcw-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154rcw",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154rdd","ark:/21198/zz00154ndz","2","Completed","Page","scwu/images/masters/21198-zz00154rdd-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154rdd",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154rfx","ark:/21198/zz00154ndz","2","Completed","Page","scwu/images/masters/21198-zz00154rfx-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154rfx",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154rgf","ark:/21198/zz00154ndz","2","Completed","Page","scwu/images/masters/21198-zz00154rgf-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154rgf",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154rhz","ark:/21198/zz00154ndz","2","Completed","Page","scwu/images/masters/21198-zz00154rhz-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154rhz",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154rjg","ark:/21198/zz00154ndz","2","Completed","Page","scwu/images/masters/21198-zz00154rjg-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154rjg",""
