"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154dxb","ark:/21198/zz001549kq","2","Completed","Page","scwu/images/masters/21198-zz00154dxb-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154dxb",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154dzv","ark:/21198/zz001549kq","2","Completed","Page","scwu/images/masters/21198-zz00154dzv-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154dzv",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154f0v","ark:/21198/zz001549kq","2","Completed","Page","scwu/images/masters/21198-zz00154f0v-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154f0v",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154f1c","ark:/21198/zz001549kq","2","Completed","Page","scwu/images/masters/21198-zz00154f1c-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154f1c",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154f2w","ark:/21198/zz001549kq","2","Completed","Page","scwu/images/masters/21198-zz00154f2w-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154f2w",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154f3d","ark:/21198/zz001549kq","2","Completed","Page","scwu/images/masters/21198-zz00154f3d-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154f3d",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154f4x","ark:/21198/zz001549kq","2","Completed","Page","scwu/images/masters/21198-zz00154f4x-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154f4x",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154f5f","ark:/21198/zz001549kq","2","Completed","Page","scwu/images/masters/21198-zz00154f5f-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154f5f",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154f6z","ark:/21198/zz001549kq","2","Completed","Page","scwu/images/masters/21198-zz00154f6z-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154f6z",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154f7g","ark:/21198/zz001549kq","2","Completed","Page","scwu/images/masters/21198-zz00154f7g-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154f7g",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154f80","ark:/21198/zz001549kq","2","Completed","Page","scwu/images/masters/21198-zz00154f80-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154f80",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154f9h","ark:/21198/zz001549kq","2","Completed","Page","scwu/images/masters/21198-zz00154f9h-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154f9h",""
