"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156qmx","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156qmx-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156qmx",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156qnf","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156qnf-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156qnf",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156qpz","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156qpz-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156qpz",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156qqg","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156qqg-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156qqg",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156qr0","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156qr0-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156qr0",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156qsh","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156qsh-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156qsh",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156qt1","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156qt1-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156qt1",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156qvj","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156qvj-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156qvj",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156qw2","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156qw2-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156qw2",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156qxk","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156qxk-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156qxk",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156qz3","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156qz3-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156qz3",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156r03","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156r03-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156r03",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156r1m","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156r1m-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156r1m",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156r24","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156r24-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156r24",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156r3n","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156r3n-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156r3n",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156r45","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156r45-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156r45",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156r5p","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156r5p-1-master.tif","17","","","","","","","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156r5p",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156r66","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156r66-1-master.tif","18","","","","","","","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156r66",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156r7q","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156r7q-1-master.tif","19","","","","","","","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156r7q",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156r87","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156r87-1-master.tif","20","","","","","","","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156r87",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156r9r","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156r9r-1-master.tif","21","","","","","","","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156r9r",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156rb8","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156rb8-1-master.tif","22","","","","","","","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156rb8",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156rcs","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156rcs-1-master.tif","23","","","","","","","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156rcs",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156rd9","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156rd9-1-master.tif","24","","","","","","","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156rd9",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156rft","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156rft-1-master.tif","25","","","","","","","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156rft",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156rgb","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156rgb-1-master.tif","26","","","","","","","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156rgb",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156rhv","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156rhv-1-master.tif","27","","","","","","","","","","","","","","","","","","","","","","","","","Page 27","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156rhv",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156rjc","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156rjc-1-master.tif","28","","","","","","","","","","","","","","","","","","","","","","","","","Page 28","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156rjc",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156rkw","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156rkw-1-master.tif","29","","","","","","","","","","","","","","","","","","","","","","","","","Page 29","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156rkw",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156rmd","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156rmd-1-master.tif","30","","","","","","","","","","","","","","","","","","","","","","","","","Page 30","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156rmd",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156rnx","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156rnx-1-master.tif","31","","","","","","","","","","","","","","","","","","","","","","","","","Page 31","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156rnx",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156rpf","ark:/21198/zz00156qkd","2","Completed","Page","scwu/images/masters/21198-zz00156rpf-1-master.tif","32","","","","","","","","","","","","","","","","","","","","","","","","","Page 32","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156rpf",""
