"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155k49","ark:/21198/zz00155jdz","2","Completed","Page","scwu/images/masters/21198-zz00155k49-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155k49",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155k5t","ark:/21198/zz00155jdz","2","Completed","Page","scwu/images/masters/21198-zz00155k5t-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155k5t",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155k6b","ark:/21198/zz00155jdz","2","Completed","Page","scwu/images/masters/21198-zz00155k6b-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155k6b",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155k7v","ark:/21198/zz00155jdz","2","Completed","Page","scwu/images/masters/21198-zz00155k7v-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155k7v",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155k8c","ark:/21198/zz00155jdz","2","Completed","Page","scwu/images/masters/21198-zz00155k8c-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155k8c",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155k9w","ark:/21198/zz00155jdz","2","Completed","Page","scwu/images/masters/21198-zz00155k9w-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155k9w",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155kbd","ark:/21198/zz00155jdz","2","Completed","Page","scwu/images/masters/21198-zz00155kbd-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155kbd",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155kcx","ark:/21198/zz00155jdz","2","Completed","Page","scwu/images/masters/21198-zz00155kcx-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155kcx",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155kdf","ark:/21198/zz00155jdz","2","Completed","Page","scwu/images/masters/21198-zz00155kdf-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155kdf",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155kfz","ark:/21198/zz00155jdz","2","Completed","Page","scwu/images/masters/21198-zz00155kfz-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155kfz",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155kgg","ark:/21198/zz00155jdz","2","Completed","Page","scwu/images/masters/21198-zz00155kgg-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155kgg",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155kh0","ark:/21198/zz00155jdz","2","Completed","Page","scwu/images/masters/21198-zz00155kh0-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155kh0",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155kjh","ark:/21198/zz00155jdz","2","Completed","Page","scwu/images/masters/21198-zz00155kjh-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155kjh",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155kk1","ark:/21198/zz00155jdz","2","Completed","Page","scwu/images/masters/21198-zz00155kk1-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155kk1",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155kmj","ark:/21198/zz00155jdz","2","Completed","Page","scwu/images/masters/21198-zz00155kmj-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155kmj",""
