"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001554hq","ark:/21198/zz001554d5","2","Completed","Page","scwu/images/masters/21198-zz001554hq-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001554hq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001555dn","ark:/21198/zz001554d5","2","Completed","Page","scwu/images/masters/21198-zz001555dn-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001555dn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001555f5","ark:/21198/zz001554d5","2","Completed","Page","scwu/images/masters/21198-zz001555f5-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001555f5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001555gp","ark:/21198/zz001554d5","2","Completed","Page","scwu/images/masters/21198-zz001555gp-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001555gp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001555h6","ark:/21198/zz001554d5","2","Completed","Page","","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001555jq","ark:/21198/zz001554d5","2","Completed","Page","scwu/images/masters/21198-zz001555jq-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001555jq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001555k7","ark:/21198/zz001554d5","2","Completed","Page","scwu/images/masters/21198-zz001555k7-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001555k7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001555mr","ark:/21198/zz001554d5","2","Completed","Page","scwu/images/masters/21198-zz001555mr-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001555mr",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001555n8","ark:/21198/zz001554d5","2","Completed","Page","scwu/images/masters/21198-zz001555n8-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001555n8",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001555ps","ark:/21198/zz001554d5","2","Completed","Page","scwu/images/masters/21198-zz001555ps-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001555ps",""
