"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155nq2","ark:/21198/zz00155npj","2","Completed","Page","scwu/images/masters/21198-zz00155nq2-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155nq2",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155nrk","ark:/21198/zz00155npj","2","Completed","Page","scwu/images/masters/21198-zz00155nrk-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155nrk",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155ns3","ark:/21198/zz00155npj","2","Completed","Page","scwu/images/masters/21198-zz00155ns3-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155ns3",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155ntm","ark:/21198/zz00155npj","2","Completed","Page","scwu/images/masters/21198-zz00155ntm-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155ntm",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155nv4","ark:/21198/zz00155npj","2","Completed","Page","scwu/images/masters/21198-zz00155nv4-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155nv4",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155nwn","ark:/21198/zz00155npj","2","Completed","Page","scwu/images/masters/21198-zz00155nwn-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155nwn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155nx5","ark:/21198/zz00155npj","2","Completed","Page","scwu/images/masters/21198-zz00155nx5-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155nx5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155nzp","ark:/21198/zz00155npj","2","Completed","Page","scwu/images/masters/21198-zz00155nzp-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155nzp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155p0p","ark:/21198/zz00155npj","2","Completed","Page","scwu/images/masters/21198-zz00155p0p-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155p0p",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155p16","ark:/21198/zz00155npj","2","Completed","Page","scwu/images/masters/21198-zz00155p16-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155p16",""
