"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155331","ark:/21198/zz00155310","2","Completed","Page","scwu/images/masters/21198-zz00155331-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155331",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553n9","ark:/21198/zz00155310","2","Completed","Page","scwu/images/masters/21198-zz001553n9-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553n9",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553pt","ark:/21198/zz00155310","2","Completed","Page","scwu/images/masters/21198-zz001553pt-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553pt",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553qb","ark:/21198/zz00155310","2","Completed","Page","scwu/images/masters/21198-zz001553qb-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553qb",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553rv","ark:/21198/zz00155310","2","Completed","Page","scwu/images/masters/21198-zz001553rv-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553rv",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553sc","ark:/21198/zz00155310","2","Completed","Page","scwu/images/masters/21198-zz001553sc-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553sc",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553tw","ark:/21198/zz00155310","2","Completed","Page","scwu/images/masters/21198-zz001553tw-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553tw",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553vd","ark:/21198/zz00155310","2","Completed","Page","scwu/images/masters/21198-zz001553vd-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553vd",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553wx","ark:/21198/zz00155310","2","Completed","Page","scwu/images/masters/21198-zz001553wx-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553wx",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553xf","ark:/21198/zz00155310","2","Completed","Page","scwu/images/masters/21198-zz001553xf-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553xf",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553zz","ark:/21198/zz00155310","2","Completed","Page","scwu/images/masters/21198-zz001553zz-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553zz",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015540z","ark:/21198/zz00155310","2","Completed","Page","scwu/images/masters/21198-zz0015540z-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015540z",""
