"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156khf","ark:/21198/zz00156kgx","2","Completed","Page","scwu/images/masters/21198-zz00156khf-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156khf",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156kjz","ark:/21198/zz00156kgx","2","Completed","Page","scwu/images/masters/21198-zz00156kjz-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156kjz",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156kkg","ark:/21198/zz00156kgx","2","Completed","Page","","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156km0","ark:/21198/zz00156kgx","2","Completed","Page","scwu/images/masters/21198-zz00156km0-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156km0",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156knh","ark:/21198/zz00156kgx","2","Completed","Page","scwu/images/masters/21198-zz00156knh-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156knh",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156kp1","ark:/21198/zz00156kgx","2","Completed","Page","scwu/images/masters/21198-zz00156kp1-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156kp1",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156kqj","ark:/21198/zz00156kgx","2","Completed","Page","scwu/images/masters/21198-zz00156kqj-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156kqj",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156kr2","ark:/21198/zz00156kgx","2","Completed","Page","scwu/images/masters/21198-zz00156kr2-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156kr2",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156ksk","ark:/21198/zz00156kgx","2","Completed","Page","scwu/images/masters/21198-zz00156ksk-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156ksk",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156kt3","ark:/21198/zz00156kgx","2","Completed","Page","scwu/images/masters/21198-zz00156kt3-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156kt3",""
