"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155hdg","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155hdg-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155hdg",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155hf0","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155hf0-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155hf0",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155hgh","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155hgh-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155hgh",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155hh1","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155hh1-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155hh1",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155hjj","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155hjj-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155hjj",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155hk2","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155hk2-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155hk2",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155hmk","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155hmk-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155hmk",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155hn3","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155hn3-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155hn3",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155hpm","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155hpm-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155hpm",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155hq4","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155hq4-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155hq4",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155hrn","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155hrn-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155hrn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155hs5","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155hs5-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155hs5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155htp","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155htp-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155htp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155hv6","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155hv6-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155hv6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155hwq","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155hwq-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155hwq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155hx7","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155hx7-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155hx7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155hzr","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155hzr-1-master.tif","17","","","","","","","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155hzr",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155j0r","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155j0r-1-master.tif","18","","","","","","","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155j0r",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155j18","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155j18-1-master.tif","19","","","","","","","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155j18",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155j2s","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155j2s-1-master.tif","20","","","","","","","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155j2s",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155j39","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155j39-1-master.tif","21","","","","","","","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155j39",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155j4t","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155j4t-1-master.tif","22","","","","","","","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155j4t",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155j5b","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155j5b-1-master.tif","23","","","","","","","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155j5b",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155j6v","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155j6v-1-master.tif","24","","","","","","","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155j6v",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155j7c","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155j7c-1-master.tif","25","","","","","","","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155j7c",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155j8w","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155j8w-1-master.tif","26","","","","","","","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155j8w",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155j9d","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155j9d-1-master.tif","27","","","","","","","","","","","","","","","","","","","","","","","","","Page 27","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155j9d",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155jbx","ark:/21198/zz00155hcz","2","Completed","Page","scwu/images/masters/21198-zz00155jbx-1-master.tif","28","","","","","","","","","","","","","","","","","","","","","","","","","Page 28","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155jbx",""
