"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bgmb","ark:/21198/zz0015bgkt","1","In progress","Page","","1","","private","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bgqw","ark:/21198/zz0015bgkt","1","In progress","Page","","2","","private","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bgrd","ark:/21198/zz0015bgkt","1","In progress","Page","","3","","private","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bgsx","ark:/21198/zz0015bgkt","1","In progress","Page","","4","","private","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bgtf","ark:/21198/zz0015bgkt","1","In progress","Page","","5","","private","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bgvz","ark:/21198/zz0015bgkt","1","In progress","Page","","6","","private","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bgwg","ark:/21198/zz0015bgkt","1","In progress","Page","","7","","private","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bgzh","ark:/21198/zz0015bgkt","1","In progress","Page","","8","","private","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bh0h","ark:/21198/zz0015bgkt","1","In progress","Page","","9","","private","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bh11","ark:/21198/zz0015bgkt","1","In progress","Page","","10","","private","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bh2j","ark:/21198/zz0015bgkt","1","In progress","Page","","11","","private","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bh32","ark:/21198/zz0015bgkt","1","In progress","Page","","12","","private","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bh4k","ark:/21198/zz0015bgkt","1","In progress","Page","","13","","private","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bh53","ark:/21198/zz0015bgkt","1","In progress","Page","","14","","private","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015bh6m","ark:/21198/zz0015bgkt","1","In progress","Page","","15","","private","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","missing","",""
