"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155jfg","ark:/21198/zz00155jcf","2","Completed","Page","scwu/images/masters/21198-zz00155jfg-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155jfg",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155jg0","ark:/21198/zz00155jcf","2","Completed","Page","scwu/images/masters/21198-zz00155jg0-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155jg0",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155jhh","ark:/21198/zz00155jcf","2","Completed","Page","scwu/images/masters/21198-zz00155jhh-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155jhh",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155jj1","ark:/21198/zz00155jcf","2","Completed","Page","scwu/images/masters/21198-zz00155jj1-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155jj1",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155jkj","ark:/21198/zz00155jcf","2","Completed","Page","scwu/images/masters/21198-zz00155jkj-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155jkj",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155jm2","ark:/21198/zz00155jcf","2","Completed","Page","scwu/images/masters/21198-zz00155jm2-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155jm2",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155jnk","ark:/21198/zz00155jcf","2","Completed","Page","scwu/images/masters/21198-zz00155jnk-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155jnk",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155jp3","ark:/21198/zz00155jcf","2","Completed","Page","scwu/images/masters/21198-zz00155jp3-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155jp3",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155jqm","ark:/21198/zz00155jcf","2","Completed","Page","scwu/images/masters/21198-zz00155jqm-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155jqm",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155jr4","ark:/21198/zz00155jcf","2","Completed","Page","scwu/images/masters/21198-zz00155jr4-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155jr4",""
