"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155c7z","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155c7z-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155c7z",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155c8g","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155c8g-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155c8g",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155c90","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155c90-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155c90",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155cbh","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155cbh-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155cbh",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155cc1","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155cc1-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155cc1",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155cdj","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155cdj-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155cdj",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155cf2","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155cf2-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155cf2",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155cgk","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155cgk-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155cgk",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155ch3","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155ch3-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155ch3",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155cjm","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155cjm-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155cjm",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155ck4","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155ck4-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155ck4",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155cmn","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155cmn-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155cmn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155cn5","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155cn5-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155cn5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155cpp","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155cpp-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155cpp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155cq6","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155cq6-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155cq6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155crq","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155crq-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155crq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155cs7","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155cs7-1-master.tif","17","","","","","","","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155cs7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155ctr","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155ctr-1-master.tif","18","","","","","","","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155ctr",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155cv8","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155cv8-1-master.tif","19","","","","","","","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155cv8",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155cws","ark:/21198/zz00155c5x","2","Completed","Page","scwu/images/masters/21198-zz00155cws-1-master.tif","20","","","","","","","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155cws",""
