"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154t9t","ark:/21198/zz00154t89","2","Completed","Page","scwu/images/masters/21198-zz00154t9t-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154t9t",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154tbb","ark:/21198/zz00154t89","2","Completed","Page","scwu/images/masters/21198-zz00154tbb-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154tbb",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154tcv","ark:/21198/zz00154t89","2","Completed","Page","scwu/images/masters/21198-zz00154tcv-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154tcv",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154tdc","ark:/21198/zz00154t89","2","Completed","Page","scwu/images/masters/21198-zz00154tdc-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154tdc",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154tfw","ark:/21198/zz00154t89","2","Completed","Page","scwu/images/masters/21198-zz00154tfw-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154tfw",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154tgd","ark:/21198/zz00154t89","2","Completed","Page","scwu/images/masters/21198-zz00154tgd-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154tgd",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154thx","ark:/21198/zz00154t89","2","Completed","Page","scwu/images/masters/21198-zz00154thx-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154thx",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154tjf","ark:/21198/zz00154t89","2","Completed","Page","","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154tkz","ark:/21198/zz00154t89","2","Completed","Page","scwu/images/masters/21198-zz00154tkz-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154tkz",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154tmg","ark:/21198/zz00154t89","2","Completed","Page","scwu/images/masters/21198-zz00154tmg-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154tmg",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154tn0","ark:/21198/zz00154t89","2","Completed","Page","scwu/images/masters/21198-zz00154tn0-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154tn0",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154tph","ark:/21198/zz00154t89","2","Completed","Page","scwu/images/masters/21198-zz00154tph-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154tph",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154tq1","ark:/21198/zz00154t89","2","Completed","Page","scwu/images/masters/21198-zz00154tq1-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154tq1",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154trj","ark:/21198/zz00154t89","2","Completed","Page","scwu/images/masters/21198-zz00154trj-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154trj",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154ts2","ark:/21198/zz00154t89","2","Completed","Page","scwu/images/masters/21198-zz00154ts2-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154ts2",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154ttk","ark:/21198/zz00154t89","2","Completed","Page","scwu/images/masters/21198-zz00154ttk-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154ttk",""
