"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154fb1","ark:/21198/zz001549m7","2","Completed","Page","scwu/images/masters/21198-zz00154fb1-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154fb1",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154fcj","ark:/21198/zz001549m7","2","Completed","Page","scwu/images/masters/21198-zz00154fcj-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154fcj",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154fd2","ark:/21198/zz001549m7","2","Completed","Page","scwu/images/masters/21198-zz00154fd2-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154fd2",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154ffk","ark:/21198/zz001549m7","2","Completed","Page","scwu/images/masters/21198-zz00154ffk-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154ffk",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154fg3","ark:/21198/zz001549m7","2","Completed","Page","scwu/images/masters/21198-zz00154fg3-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154fg3",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154fhm","ark:/21198/zz001549m7","2","Completed","Page","scwu/images/masters/21198-zz00154fhm-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154fhm",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154fj4","ark:/21198/zz001549m7","2","Completed","Page","scwu/images/masters/21198-zz00154fj4-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154fj4",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154fkn","ark:/21198/zz001549m7","2","Completed","Page","scwu/images/masters/21198-zz00154fkn-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154fkn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154fm5","ark:/21198/zz001549m7","2","Completed","Page","scwu/images/masters/21198-zz00154fm5-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154fm5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154fnp","ark:/21198/zz001549m7","2","Completed","Page","scwu/images/masters/21198-zz00154fnp-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154fnp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154fp6","ark:/21198/zz001549m7","2","Completed","Page","scwu/images/masters/21198-zz00154fp6-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154fp6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154fqq","ark:/21198/zz001549m7","2","Completed","Page","scwu/images/masters/21198-zz00154fqq-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154fqq",""
