"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154sqj","ark:/21198/zz00154nhh","2","Completed","Page","scwu/images/masters/21198-zz00154sqj-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154sqj",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154sr2","ark:/21198/zz00154nhh","2","Completed","Page","scwu/images/masters/21198-zz00154sr2-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154sr2",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154ssk","ark:/21198/zz00154nhh","2","Completed","Page","scwu/images/masters/21198-zz00154ssk-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154ssk",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154st3","ark:/21198/zz00154nhh","2","Completed","Page","scwu/images/masters/21198-zz00154st3-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154st3",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154svm","ark:/21198/zz00154nhh","2","Completed","Page","scwu/images/masters/21198-zz00154svm-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154svm",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154sw4","ark:/21198/zz00154nhh","2","Completed","Page","scwu/images/masters/21198-zz00154sw4-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154sw4",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154sxn","ark:/21198/zz00154nhh","2","Completed","Page","scwu/images/masters/21198-zz00154sxn-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154sxn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154sz5","ark:/21198/zz00154nhh","2","Completed","Page","scwu/images/masters/21198-zz00154sz5-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154sz5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154t05","ark:/21198/zz00154nhh","2","Completed","Page","scwu/images/masters/21198-zz00154t05-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154t05",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154t1p","ark:/21198/zz00154nhh","2","Completed","Page","scwu/images/masters/21198-zz00154t1p-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154t1p",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154t26","ark:/21198/zz00154nhh","2","Completed","Page","scwu/images/masters/21198-zz00154t26-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154t26",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154t3q","ark:/21198/zz00154nhh","2","Completed","Page","scwu/images/masters/21198-zz00154t3q-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154t3q",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154t47","ark:/21198/zz00154nhh","2","Completed","Page","scwu/images/masters/21198-zz00154t47-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154t47",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154t5r","ark:/21198/zz00154nhh","2","Completed","Page","scwu/images/masters/21198-zz00154t5r-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154t5r",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154t68","ark:/21198/zz00154nhh","2","Completed","Page","scwu/images/masters/21198-zz00154t68-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154t68",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154t7s","ark:/21198/zz00154nhh","2","Completed","Page","scwu/images/masters/21198-zz00154t7s-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154t7s",""
