"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015681v","ark:/21198/zz0015680b","2","Completed","Page","scwu/images/masters/21198-zz0015681v-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015681v",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015682c","ark:/21198/zz0015680b","2","Completed","Page","scwu/images/masters/21198-zz0015682c-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015682c",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015683w","ark:/21198/zz0015680b","2","Completed","Page","scwu/images/masters/21198-zz0015683w-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015683w",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015684d","ark:/21198/zz0015680b","2","Completed","Page","scwu/images/masters/21198-zz0015684d-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015684d",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015685x","ark:/21198/zz0015680b","2","Completed","Page","scwu/images/masters/21198-zz0015685x-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015685x",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015686f","ark:/21198/zz0015680b","2","Completed","Page","scwu/images/masters/21198-zz0015686f-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015686f",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015687z","ark:/21198/zz0015680b","2","Completed","Page","scwu/images/masters/21198-zz0015687z-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015687z",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015688g","ark:/21198/zz0015680b","2","Completed","Page","scwu/images/masters/21198-zz0015688g-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015688g",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156890","ark:/21198/zz0015680b","2","Completed","Page","scwu/images/masters/21198-zz00156890-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156890",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001568bh","ark:/21198/zz0015680b","2","Completed","Page","scwu/images/masters/21198-zz001568bh-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001568bh",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001568c1","ark:/21198/zz0015680b","2","Completed","Page","scwu/images/masters/21198-zz001568c1-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001568c1",""
