"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154mq4","ark:/21198/zz00154mpm","2","Completed","Page","scwu/images/masters/21198-zz00154mq4-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154mq4",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154mrn","ark:/21198/zz00154mpm","2","Completed","Page","scwu/images/masters/21198-zz00154mrn-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154mrn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154ms5","ark:/21198/zz00154mpm","2","Completed","Page","scwu/images/masters/21198-zz00154ms5-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154ms5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154mtp","ark:/21198/zz00154mpm","2","Completed","Page","scwu/images/masters/21198-zz00154mtp-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154mtp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154mv6","ark:/21198/zz00154mpm","2","Completed","Page","scwu/images/masters/21198-zz00154mv6-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154mv6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154mwq","ark:/21198/zz00154mpm","2","Completed","Page","scwu/images/masters/21198-zz00154mwq-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154mwq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154mx7","ark:/21198/zz00154mpm","2","Completed","Page","scwu/images/masters/21198-zz00154mx7-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154mx7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154mzr","ark:/21198/zz00154mpm","2","Completed","Page","scwu/images/masters/21198-zz00154mzr-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154mzr",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154n0r","ark:/21198/zz00154mpm","2","Completed","Page","scwu/images/masters/21198-zz00154n0r-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154n0r",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154n18","ark:/21198/zz00154mpm","2","Completed","Page","scwu/images/masters/21198-zz00154n18-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154n18",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154n2s","ark:/21198/zz00154mpm","2","Completed","Page","scwu/images/masters/21198-zz00154n2s-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154n2s",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154n39","ark:/21198/zz00154mpm","2","Completed","Page","scwu/images/masters/21198-zz00154n39-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154n39",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154n4t","ark:/21198/zz00154mpm","2","Completed","Page","scwu/images/masters/21198-zz00154n4t-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154n4t",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154n5b","ark:/21198/zz00154mpm","2","Completed","Page","scwu/images/masters/21198-zz00154n5b-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154n5b",""
