"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155t14","ark:/21198/zz00155t0m","2","Completed","Page","scwu/images/masters/21198-zz00155t14-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155t14",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155t2n","ark:/21198/zz00155t0m","2","Completed","Page","scwu/images/masters/21198-zz00155t2n-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155t2n",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155t35","ark:/21198/zz00155t0m","2","Completed","Page","scwu/images/masters/21198-zz00155t35-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155t35",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155t4p","ark:/21198/zz00155t0m","2","Completed","Page","scwu/images/masters/21198-zz00155t4p-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155t4p",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155t56","ark:/21198/zz00155t0m","2","Completed","Page","scwu/images/masters/21198-zz00155t56-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155t56",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155t6q","ark:/21198/zz00155t0m","2","Completed","Page","scwu/images/masters/21198-zz00155t6q-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155t6q",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155t77","ark:/21198/zz00155t0m","2","Completed","Page","scwu/images/masters/21198-zz00155t77-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155t77",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155t8r","ark:/21198/zz00155t0m","2","Completed","Page","scwu/images/masters/21198-zz00155t8r-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155t8r",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155t98","ark:/21198/zz00155t0m","2","Completed","Page","scwu/images/masters/21198-zz00155t98-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155t98",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155tbs","ark:/21198/zz00155t0m","2","Completed","Page","scwu/images/masters/21198-zz00155tbs-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155tbs",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155tc9","ark:/21198/zz00155t0m","2","Completed","Page","scwu/images/masters/21198-zz00155tc9-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155tc9",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155tdt","ark:/21198/zz00155t0m","2","Completed","Page","scwu/images/masters/21198-zz00155tdt-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155tdt",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155tfb","ark:/21198/zz00155t0m","2","Completed","Page","scwu/images/masters/21198-zz00155tfb-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155tfb",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155tgv","ark:/21198/zz00155t0m","2","Completed","Page","scwu/images/masters/21198-zz00155tgv-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155tgv",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155thc","ark:/21198/zz00155t0m","2","Completed","Page","scwu/images/masters/21198-zz00155thc-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155thc",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155tjw","ark:/21198/zz00155t0m","2","Completed","Page","scwu/images/masters/21198-zz00155tjw-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155tjw",""
