"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015532h","ark:/21198/zz0015530g","2","Completed","Page","scwu/images/masters/21198-zz0015532h-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015532h",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015534j","ark:/21198/zz0015530g","2","Completed","Page","scwu/images/masters/21198-zz0015534j-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015534j",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155352","ark:/21198/zz0015530g","2","Completed","Page","scwu/images/masters/21198-zz00155352-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155352",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015536k","ark:/21198/zz0015530g","2","Completed","Page","scwu/images/masters/21198-zz0015536k-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015536k",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155373","ark:/21198/zz0015530g","2","Completed","Page","scwu/images/masters/21198-zz00155373-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155373",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015538m","ark:/21198/zz0015530g","2","Completed","Page","scwu/images/masters/21198-zz0015538m-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015538m",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155394","ark:/21198/zz0015530g","2","Completed","Page","scwu/images/masters/21198-zz00155394-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155394",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553bn","ark:/21198/zz0015530g","2","Completed","Page","scwu/images/masters/21198-zz001553bn-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553bn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553c5","ark:/21198/zz0015530g","2","Completed","Page","scwu/images/masters/21198-zz001553c5-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553c5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553dp","ark:/21198/zz0015530g","2","Completed","Page","scwu/images/masters/21198-zz001553dp-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553dp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553f6","ark:/21198/zz0015530g","2","Completed","Page","scwu/images/masters/21198-zz001553f6-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553f6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553gq","ark:/21198/zz0015530g","2","Completed","Page","scwu/images/masters/21198-zz001553gq-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553gq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553h7","ark:/21198/zz0015530g","2","Completed","Page","scwu/images/masters/21198-zz001553h7-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553h7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553jr","ark:/21198/zz0015530g","2","Completed","Page","scwu/images/masters/21198-zz001553jr-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553jr",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001553k8","ark:/21198/zz0015530g","2","Completed","Page","scwu/images/masters/21198-zz001553k8-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001553k8",""
