"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154jq5","ark:/21198/zz001549vv","2","Completed","Page","scwu/images/masters/21198-zz00154jq5-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154jq5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154jrp","ark:/21198/zz001549vv","2","Completed","Page","scwu/images/masters/21198-zz00154jrp-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154jrp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154js6","ark:/21198/zz001549vv","2","Completed","Page","scwu/images/masters/21198-zz00154js6-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154js6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154jtq","ark:/21198/zz001549vv","2","Completed","Page","scwu/images/masters/21198-zz00154jtq-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154jtq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154jv7","ark:/21198/zz001549vv","2","Completed","Page","scwu/images/masters/21198-zz00154jv7-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154jv7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154jwr","ark:/21198/zz001549vv","2","Completed","Page","scwu/images/masters/21198-zz00154jwr-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154jwr",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154jx8","ark:/21198/zz001549vv","2","Completed","Page","scwu/images/masters/21198-zz00154jx8-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154jx8",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154jzs","ark:/21198/zz001549vv","2","Completed","Page","scwu/images/masters/21198-zz00154jzs-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154jzs",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154k0s","ark:/21198/zz001549vv","2","Completed","Page","scwu/images/masters/21198-zz00154k0s-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154k0s",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154k19","ark:/21198/zz001549vv","2","Completed","Page","scwu/images/masters/21198-zz00154k19-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154k19",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154k2t","ark:/21198/zz001549vv","2","Completed","Page","scwu/images/masters/21198-zz00154k2t-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154k2t",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00154k3b","ark:/21198/zz001549vv","2","Completed","Page","scwu/images/masters/21198-zz00154k3b-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154k3b",""
