"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.creator","Name.subject","Name.contributor","Rights.servicesContact","Language","Type.genre","Subject","Rights.notice","Name.repository","viewingHint","Text direction","Visibility","IIIF Range","Title","Date.creation","Date.normalized","Description.caption","Description.note","Description.abstract","Date.publication","Bucketeer State","IIIF Access URL"
"Faderman (Lillian) Collection","ark:/21198/zz0017m3hw","ark:/21198/zz0017m3gc","2","Completed","Page","faderman/images/masters/21198-zz0017m3hw_508444_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m3hw"
"Faderman (Lillian) Collection","ark:/21198/zz0017m3jd","ark:/21198/zz0017m3gc","2","Completed","Page","faderman/images/masters/21198-zz0017m3jd_508450_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m3jd"
"Faderman (Lillian) Collection","ark:/21198/zz0017m3mf","ark:/21198/zz0017m3kx","2","Completed","Page","faderman/images/masters/21198-zz0017m3mf_508457_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m3mf"
"Faderman (Lillian) Collection","ark:/21198/zz0017m3pg","ark:/21198/zz0017m3nz","2","Completed","Page","faderman/images/masters/21198-zz0017m3pg_508465_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m3pg"
"Faderman (Lillian) Collection","ark:/21198/zz0017m3rh","ark:/21198/zz0017m3q0","2","Completed","Page","faderman/images/masters/21198-zz0017m3rh_508477_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m3rh"
"Faderman (Lillian) Collection","ark:/21198/zz0017m3tj","ark:/21198/zz0017m3s1","2","Completed","Page","faderman/images/masters/21198-zz0017m3tj_508481_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m3tj"
"Faderman (Lillian) Collection","ark:/21198/zz0017m3wk","ark:/21198/zz0017m3v2","2","Completed","Page","faderman/images/masters/21198-zz0017m3wk_508489_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m3wk"
"Faderman (Lillian) Collection","ark:/21198/zz0017m3zm","ark:/21198/zz0017m3x3","2","Completed","Page","faderman/images/masters/21198-zz0017m3zm_508504_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017m3zm"
"Faderman (Lillian) Collection","ark:/21198/zz0017mnhm","ark:/21198/zz0017mng3","2","Completed","Page","faderman/images/masters/21198-zz0017mnhm_713763_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017mnhm"
"Faderman (Lillian) Collection","ark:/21198/zz0017n685","ark:/21198/zz0017n67n","2","Completed","Page","faderman/images/masters/21198-zz0017n685_715208_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n685"
"Faderman (Lillian) Collection","ark:/21198/zz0017q0cq","ark:/21198/zz0017q0b6","2","Completed","Page","faderman/images/masters/21198-zz0017q0cq_719822_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017q0cq"
"Faderman (Lillian) Collection","ark:/21198/zz0017q4sv","ark:/21198/zz0017q4rb","2","Completed","Page","faderman/images/masters/21198-zz0017q4sv_720162_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017q4sv"
"Faderman (Lillian) Collection","ark:/21198/zz0017q4tc","ark:/21198/zz0017q4rb","2","Completed","Page","faderman/images/masters/21198-zz0017q4tc_720165_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017q4tc"
"Faderman (Lillian) Collection","ark:/21198/zz0017q4vw","ark:/21198/zz0017q4rb","2","Completed","Page","faderman/images/masters/21198-zz0017q4vw_720168_master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017q4vw"
"Faderman (Lillian) Collection","ark:/21198/zz0017r22g","ark:/21198/zz0017q89j","2","Completed","Page","faderman/images/masters/21198-zz0017r22g_722137_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r22g"
"Faderman (Lillian) Collection","ark:/21198/zz0017r251","ark:/21198/zz0017r24h","2","Completed","Page","faderman/images/masters/21198-zz0017r251_722154_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r251"
"Faderman (Lillian) Collection","ark:/21198/zz0017r28k","ark:/21198/zz0017r26j","2","Completed","Page","faderman/images/masters/21198-zz0017r28k_722160_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r28k"
"Faderman (Lillian) Collection","ark:/21198/zz0017r2bm","ark:/21198/zz0017r293","2","Completed","Page","faderman/images/masters/21198-zz0017r2bm_722167_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r2bm"
"Faderman (Lillian) Collection","ark:/21198/zz0017r2f5","ark:/21198/zz0017r2dn","2","Completed","Page","faderman/images/masters/21198-zz0017r2f5_722175_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r2f5"
"Faderman (Lillian) Collection","ark:/21198/zz0017r2h6","ark:/21198/zz0017r2gp","2","Completed","Page","faderman/images/masters/21198-zz0017r2h6_722204_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r2h6"
"Faderman (Lillian) Collection","ark:/21198/zz0017r2jq","ark:/21198/zz0017r2gp","2","Completed","Page","faderman/images/masters/21198-zz0017r2jq_722209_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r2jq"
"Faderman (Lillian) Collection","ark:/21198/zz0017r2mr","ark:/21198/zz0017r2k7","2","Completed","Page","faderman/images/masters/21198-zz0017r2mr_722214_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r2mr"
"Faderman (Lillian) Collection","ark:/21198/zz0017r2q9","ark:/21198/zz0017r2n8","2","Completed","Page","faderman/images/masters/21198-zz0017r2q9_722220_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r2q9"
"Faderman (Lillian) Collection","ark:/21198/zz0017r2rt","ark:/21198/zz0017r2n8","2","Completed","Page","faderman/images/masters/21198-zz0017r2rt_722225_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r2rt"
"Faderman (Lillian) Collection","ark:/21198/zz0017r2tv","ark:/21198/zz0017r2sb","2","Completed","Page","faderman/images/masters/21198-zz0017r2tv_722234_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r2tv"
"Faderman (Lillian) Collection","ark:/21198/zz0017r2vc","ark:/21198/zz0017r2sb","2","Completed","Page","faderman/images/masters/21198-zz0017r2vc_722239_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r2vc"
"Faderman (Lillian) Collection","ark:/21198/zz0017r2zx","ark:/21198/zz0017r2xd","2","Completed","Page","faderman/images/masters/21198-zz0017r2zx_722246_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r2zx"
"Faderman (Lillian) Collection","ark:/21198/zz0017r31f","ark:/21198/zz0017r30x","2","Completed","Page","faderman/images/masters/21198-zz0017r31f_722272_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r31f"
"Faderman (Lillian) Collection","ark:/21198/zz0017r3j6","ark:/21198/zz0017r3g5","2","Completed","Page","faderman/images/masters/21198-zz0017r3j6_722280_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r3j6"
"Faderman (Lillian) Collection","ark:/21198/zz0017r3m7","ark:/21198/zz0017r3kq","2","Completed","Page","faderman/images/masters/21198-zz0017r3m7_722287_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r3m7"
"Faderman (Lillian) Collection","ark:/21198/zz0017r3p8","ark:/21198/zz0017r3nr","2","Completed","Page","faderman/images/masters/21198-zz0017r3p8_722301_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r3p8"
"Faderman (Lillian) Collection","ark:/21198/zz0017r3st","ark:/21198/zz0017r3r9","2","Completed","Page","faderman/images/masters/21198-zz0017r3st_722308_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r3st"
"Faderman (Lillian) Collection","ark:/21198/zz0017r3vv","ark:/21198/zz0017r3tb","2","Completed","Page","faderman/images/masters/21198-zz0017r3vv_722323_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r3vv"
"Faderman (Lillian) Collection","ark:/21198/zz0017r3zd","ark:/21198/zz0017r3xw","2","Completed","Page","faderman/images/masters/21198-zz0017r3zd_722329_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r3zd"
"Faderman (Lillian) Collection","ark:/21198/zz0017r40d","ark:/21198/zz0017r3xw","2","Completed","Page","faderman/images/masters/21198-zz0017r40d_722332_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017r40d"
"Faderman (Lillian) Collection","ark:/21198/zz0017rgcx","ark:/21198/zz0017rgbd","2","Completed","Page","faderman/images/masters/21198-zz0017rgcx_723315_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgcx"
"Faderman (Lillian) Collection","ark:/21198/zz0017rgfz","ark:/21198/zz0017rgdf","2","Completed","Page","faderman/images/masters/21198-zz0017rgfz_723318_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgfz"
"Faderman (Lillian) Collection","ark:/21198/zz0017rgh0","ark:/21198/zz0017rggg","2","Completed","Page","faderman/images/masters/21198-zz0017rgh0_723321_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgh0"
"Faderman (Lillian) Collection","ark:/21198/zz0017rgk1","ark:/21198/zz0017rgjh","2","Completed","Page","faderman/images/masters/21198-zz0017rgk1_723324_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgk1"
"Faderman (Lillian) Collection","ark:/21198/zz0017rgn2","ark:/21198/zz0017rgmj","2","Completed","Page","faderman/images/masters/21198-zz0017rgn2_723327_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgn2"
"Faderman (Lillian) Collection","ark:/21198/zz0017rgq3","ark:/21198/zz0017rgpk","2","Completed","Page","faderman/images/masters/21198-zz0017rgq3_723330_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgq3"
"Faderman (Lillian) Collection","ark:/21198/zz0017rgs4","ark:/21198/zz0017rgrm","2","Completed","Page","faderman/images/masters/21198-zz0017rgs4_723333_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgs4"
"Faderman (Lillian) Collection","ark:/21198/zz0017rgv5","ark:/21198/zz0017rgtn","2","Completed","Page","faderman/images/masters/21198-zz0017rgv5_723336_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgv5"
"Faderman (Lillian) Collection","ark:/21198/zz0017rgx6","ark:/21198/zz0017rgwp","2","Completed","Page","faderman/images/masters/21198-zz0017rgx6_723339_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgx6"
"Faderman (Lillian) Collection","ark:/21198/zz0017rh0q","ark:/21198/zz0017rgzq","2","Completed","Page","faderman/images/masters/21198-zz0017rh0q_723342_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rh0q"
"Faderman (Lillian) Collection","ark:/21198/zz0017rh2r","ark:/21198/zz0017rh17","2","Completed","Page","faderman/images/masters/21198-zz0017rh2r_723345_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rh2r"
"Faderman (Lillian) Collection","ark:/21198/zz0017rh38","ark:/21198/zz0017rh17","2","Completed","Page","faderman/images/masters/21198-zz0017rh38_723348_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rh38"
"Faderman (Lillian) Collection","ark:/21198/zz0017rh59","ark:/21198/zz0017rh4s","2","Completed","Page","faderman/images/masters/21198-zz0017rh59_723351_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rh59"
"Faderman (Lillian) Collection","ark:/21198/zz0017rh9c","ark:/21198/zz0017rh8v","2","Completed","Page","faderman/images/masters/21198-zz0017rh9c_723357_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rh9c"
"Faderman (Lillian) Collection","ark:/21198/zz0017rhcd","ark:/21198/zz0017rhbw","2","Completed","Page","faderman/images/masters/21198-zz0017rhcd_723360_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhcd"
"Faderman (Lillian) Collection","ark:/21198/zz0017rhff","ark:/21198/zz0017rhdx","2","Completed","Page","faderman/images/masters/21198-zz0017rhff_723363_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhff"
"Faderman (Lillian) Collection","ark:/21198/zz0017rhgz","ark:/21198/zz0017rhdx","2","Completed","Page","faderman/images/masters/21198-zz0017rhgz_723366_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhgz"
"Faderman (Lillian) Collection","ark:/21198/zz0017rhj0","ark:/21198/zz0017rhhg","2","Completed","Page","faderman/images/masters/21198-zz0017rhj0_723369_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhj0"
"Faderman (Lillian) Collection","ark:/21198/zz0017rhkh","ark:/21198/zz0017rhhg","2","Completed","Page","faderman/images/masters/21198-zz0017rhkh_723372_master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhkh"
"Faderman (Lillian) Collection","ark:/21198/zz0017rhnj","ark:/21198/zz0017rhm1","2","Completed","Page","faderman/images/masters/21198-zz0017rhnj_723375_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhnj"
"Faderman (Lillian) Collection","ark:/21198/zz0017rhqk","ark:/21198/zz0017rhp2","2","Completed","Page","faderman/images/masters/21198-zz0017rhqk_723378_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhqk"
"Faderman (Lillian) Collection","ark:/21198/zz0017rhsm","ark:/21198/zz0017rhr3","2","Completed","Page","faderman/images/masters/21198-zz0017rhsm_723381_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhsm"
"Faderman (Lillian) Collection","ark:/21198/zz0017rhvn","ark:/21198/zz0017rht4","2","Completed","Page","faderman/images/masters/21198-zz0017rhvn_723384_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhvn"
"Faderman (Lillian) Collection","ark:/21198/zz0017rhxp","ark:/21198/zz0017rhw5","2","Completed","Page","faderman/images/masters/21198-zz0017rhxp_723387_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhxp"
"Faderman (Lillian) Collection","ark:/21198/zz0017rj06","ark:/21198/zz0017rhz6","2","Completed","Page","faderman/images/masters/21198-zz0017rj06_723390_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rj06"
"Faderman (Lillian) Collection","ark:/21198/zz0017rj27","ark:/21198/zz0017rj1q","2","Completed","Page","faderman/images/masters/21198-zz0017rj27_723393_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rj27"
"Faderman (Lillian) Collection","ark:/21198/zz0017rjtm","ark:/21198/zz0017rj3r","2","Completed","Page","faderman/images/masters/21198-zz0017rjtm_723396_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rjtm"
"Faderman (Lillian) Collection","ark:/21198/zz0017rjwn","ark:/21198/zz0017rjv4","2","Completed","Page","faderman/images/masters/21198-zz0017rjwn_723402_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rjwn"
"Faderman (Lillian) Collection","ark:/21198/zz0017rrkw","ark:/21198/zz0017rrjc","2","Completed","Page","faderman/images/masters/21198-zz0017rrkw_723813_master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rrkw"
