"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State"
"St Gall Manuscripts","ark:/21198/zz0026tn53","ark:/21198/zz0026tn4k","2","Completed","Page","StGall/masters/onb-cod-482/onb-cod-482_001.tif","1","","","","","","","","","","","","","","","","Front cover","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0026tn8n","ark:/21198/zz0026tn4k","2","Completed","Page","StGall/masters/onb-cod-482/onb-cod-482_004.tif","4","","","","","","","","","","","","","","","","Inside front cover","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0026tn95","ark:/21198/zz0026tn4k","2","Completed","Page","StGall/masters/onb-cod-482/onb-cod-482_005.tif","5","","","","","","","","","","","","","","","","I*r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0026tnbp","ark:/21198/zz0026tn4k","2","Completed","Page","StGall/masters/onb-cod-482/onb-cod-482_006.tif","6","","","","","","","","","","","","","","","","I*v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0026tnc6","ark:/21198/zz0026tn4k","2","Completed","Page","StGall/masters/onb-cod-482/onb-cod-482_007.tif","7","","","","","","","","","","","","","","","","Ir","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0026tndq","ark:/21198/zz0026tn4k","2","Completed","Page","StGall/masters/onb-cod-482/onb-cod-482_008.tif","8","","","","","","","","","","","","","","","","Iv","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0026tnf7","ark:/21198/zz0026tn4k","2","Completed","Page","StGall/masters/onb-cod-482/onb-cod-482_009.tif","9","","","","","","","","","","","","","","","","f. 1r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0026tngr","ark:/21198/zz0026tn4k","2","Completed","Page","StGall/masters/onb-cod-482/onb-cod-482_010.tif","10","","","","","","","","","","","","","","","","f. 1v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0026tnh8","ark:/21198/zz0026tn4k","2","Completed","Page","StGall/masters/onb-cod-482/onb-cod-482_011.tif","11","","","","","","","","","","","","","","","","f. 2r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0026tnjs","ark:/21198/zz0026tn4k","2","Completed","Page","StGall/masters/onb-cod-482/onb-cod-482_012.tif","12","","","","","","","","","","","","","","","","f. 2v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0026tnk9","ark:/21198/zz0026tn4k","2","Completed","Page","StGall/masters/onb-cod-482/onb-cod-482_013.tif","13","","","","","","","","","","","","","","","","f. 3r","","","","","","","","","","","","failed"
