"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State"
"St Gall Manuscripts","ark:/21198/zz0028s97p","ark:/21198/zz0028rnww","2","Completed","Page","StGall/masters/zurich_73/ZBZ-Ms-Rh-73_e001.tif","1","","","","","","text","pd","","manuscripts (document genre)","","","","","","","Front cover","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028s9cr","ark:/21198/zz0028rnww","2","Completed","Page","StGall/masters/zurich_73/ZBZ-Ms-Rh-73_e005.tif","5","","","","","","text","pd","","manuscripts (document genre)","","","","","","","Inside front cover","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028s9ht","ark:/21198/zz0028rnww","2","Completed","Page","StGall/masters/zurich_73/ZBZ-Ms-Rh-73_f_001r.tif","9","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028s9jb","ark:/21198/zz0028rnww","2","Completed","Page","StGall/masters/zurich_73/ZBZ-Ms-Rh-73_f_001v.tif","10","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028s9kv","ark:/21198/zz0028rnww","2","Completed","Page","StGall/masters/zurich_73/ZBZ-Ms-Rh-73_f_002r.tif","11","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028s9mc","ark:/21198/zz0028rnww","2","Completed","Page","StGall/masters/zurich_73/ZBZ-Ms-Rh-73_f_002v.tif","12","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028s9nw","ark:/21198/zz0028rnww","2","Completed","Page","StGall/masters/zurich_73/ZBZ-Ms-Rh-73_f_003r.tif","13","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028s9pd","ark:/21198/zz0028rnww","2","Completed","Page","StGall/masters/zurich_73/ZBZ-Ms-Rh-73_f_003v.tif","14","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028s9qx","ark:/21198/zz0028rnww","2","Completed","Page","StGall/masters/zurich_73/ZBZ-Ms-Rh-73_f_004r.tif","15","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028s9rf","ark:/21198/zz0028rnww","2","Completed","Page","StGall/masters/zurich_73/ZBZ-Ms-Rh-73_f_004v.tif","16","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4v","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028s9sz","ark:/21198/zz0028rnww","2","Completed","Page","StGall/masters/zurich_73/ZBZ-Ms-Rh-73_f_005r.tif","17","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5r","","","","","","","","","","","","failed"
