"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Relation.isPartOf","Relation.box","Date.creation","Alt ID.local","Description.caption","Format.medium","Relation.folder","Title","Format.dimensions","AltTitle.uniform","Description.note","Description.abstract","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Takamura (Kango) paintings","ark:/21198/zz002k6fzk/2s92pw8k","ark:/21198/zz002k6fzk","2","Completed","Page","takamura/image/takamura21198-zz002k6fzk_2384569_master.tif","3","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6fzk%2F2s92pw8k",""
"Takamura (Kango) paintings","ark:/21198/zz002k6fzk/9036jj3g","ark:/21198/zz002k6fzk","2","Completed","Page","takamura/image/takamura21198-zz002k6fzk_2384563_master.tif","1","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6fzk%2F9036jj3g",""
"Takamura (Kango) paintings","ark:/21198/zz002k6fzk/qr038774","ark:/21198/zz002k6fzk","2","Completed","Page","takamura/image/takamura21198-zz002k6fzk_2384566_master.tif","2","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6fzk%2Fqr038774",""
