"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Relation.isPartOf","Relation.box","Date.creation","Alt ID.local","Description.caption","Format.medium","Relation.folder","Title","Format.dimensions","AltTitle.uniform","Description.note","Description.abstract","Finding Aid URL","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Takamura (Kango) paintings","ark:/21198/zz002k6hx1/3x68738c","ark:/21198/zz002k6hx1","2","Completed","Page","takamura/image/takamura21198-zz002k6hx1_2384758_master.tif","3","","","","","","","","","","","Page 3","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hx1%2F3x68738c",""
"Takamura (Kango) paintings","ark:/21198/zz002k6hx1/m361dx2s","ark:/21198/zz002k6hx1","2","Completed","Page","takamura/image/takamura21198-zz002k6hx1_2384755_master.tif","2","","","","","","","","","","","Page 2","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hx1%2Fm361dx2s",""
"Takamura (Kango) paintings","ark:/21198/zz002k6hx1/xz65t24h","ark:/21198/zz002k6hx1","2","Completed","Page","takamura/image/takamura21198-zz002k6hx1_2384752_master.tif","1","","","","","","","","","","","Page 1","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002k6hx1%2Fxz65t24h",""
