"Project Name","Parent ARK","Item ARK","Object Type","File Name","viewingHint","Text direction","AltIdentifier.local","Item Sequence","Title","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.servicesContact","Language","Name.repository","AltTitle.other","AltTitle.translated","AltTitle.uniform","Place of origin","Date.creation","Date.normalized","Format.extent","Format.dimensions","Support","Relation.rectoVerso","Description.note","Description.history","Description.condition","Coverage.temporal","Description.collation","Description.binding","Description.tableOfContents","Description.contents","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwnnb","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwnnb_1265072_master.tif","","","Ms. 5_11","11","Page 11","","","pd","","cus|~|gez","","Prayers of the Beta Israel (previously known as the Falasha)|~|Felasha prayer|~|Ethiopian Jew prayers|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 3ሃሌ፡ ሉያ፡ ተአኲቶ፡ ነፍስየ፡ ለእግዚአብሔር፡ እሴብሆ፡ ለእግዚአብሔር፡ በሕይወተ፡ ነፍስየ፡  ሃሌ፡ ሉያ፡ ትቄድሶ ፡ትባርኮ፡ ነፍስየ፡ ለእግዚአብሔር|~|Me'eraf 2እስመ፡ ውእቱ፡ እግዚአብሔር፡ ይቀሥፎሙ፡ ለዕቡያን፡ ወይሣሃሎሙ፡ ለትኁታነ፡ ልብ፡ እስመ፡ ውእቱ፡ እግዚአብሔር፡ የኃሥሮሙ፡ ለኃያላን፡ ወይሣሃሎሙ፡ ለትሁታነ፡ ልብ ...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwnnb",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwnpv","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwnpv_1265078_master.tif","","","Ms. 5_12","12","Page 12","","","pd","","cus|~|gez","","Prayers of the Beta Israel (previously known as the Falasha)|~|Felasha prayer|~|Ethiopian Jew prayers|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 3ሃሌ፡ ሉያ፡ ተአኲቶ፡ ነፍስየ፡ ለእግዚአብሔር፡ እሴብሆ፡ ለእግዚአብሔር፡ በሕይወተ፡ ነፍስየ፡  ሃሌ፡ ሉያ፡ ትቄድሶ ፡ትባርኮ፡ ነፍስየ፡ ለእግዚአብሔር|~|Me'eraf 4 ስማዕ፡ ፳ኤል፡ ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ አምላክነ፡ አዶናይ፡ ፩ስሙ፡ ለባህቲቱ፡ስማዕ፡፳ኤል፡ አዶናይ ፡ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ፈጣሪነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwnpv",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwnqc","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwnqc_1265082_master.tif","","","Ms. 5_13","13","Page 13","","","pd","","cus|~|gez","","Prayers of the Beta Israel (previously known as the Falasha)|~|Felasha prayer|~|Ethiopian Jew prayers|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 4 ስማዕ፡ ፳ኤል፡ ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ አምላክነ፡ አዶናይ፡ ፩ስሙ፡ ለባህቲቱ፡ስማዕ፡፳ኤል፡ አዶናይ ፡ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ፈጣሪነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwnqc",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwnrw","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwnrw_1265089_master.tif","","","Ms. 5_14","14","Page 14","","","pd","","cus|~|gez","","Prayers of the Beta Israel (previously known as the Falasha)|~|Felasha prayer|~|Ethiopian Jew prayers|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 4 ስማዕ፡ ፳ኤል፡ ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ አምላክነ፡ አዶናይ፡ ፩ስሙ፡ ለባህቲቱ፡ስማዕ፡፳ኤል፡ አዶናይ ፡ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ፈጣሪነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwnrw",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwnsd","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwnsd_1265093_master.tif","","","Ms. 5_15","15","Page 15","","","pd","","cus|~|gez","","Prayers of the Beta Israel (previously known as the Falasha)|~|Felasha prayer|~|Ethiopian Jew prayers|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 4 ስማዕ፡ ፳ኤል፡ ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ አምላክነ፡ አዶናይ፡ ፩ስሙ፡ ለባህቲቱ፡ስማዕ፡፳ኤል፡ አዶናይ ፡ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ፈጣሪነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwnsd",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwntx","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwntx_1265098_master.tif","","","Ms. 5_16","16","Page 16","","","pd","","cus|~|gez","","Prayers of the Beta Israel (previously known as the Falasha)|~|Felasha prayer|~|Ethiopian Jew prayers|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 4 ስማዕ፡ ፳ኤል፡ ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ አምላክነ፡ አዶናይ፡ ፩ስሙ፡ ለባህቲቱ፡ስማዕ፡፳ኤል፡ አዶናይ ፡ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ፈጣሪነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwntx",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwnvf","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwnvf_1265105_master.tif","","","Ms. 5_17","17","Page 17","","","pd","","cus|~|gez","","Prayers of the Beta Israel (previously known as the Falasha)|~|Felasha prayer|~|Ethiopian Jew prayers|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 4 ስማዕ፡ ፳ኤል፡ ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ አምላክነ፡ አዶናይ፡ ፩ስሙ፡ ለባህቲቱ፡ስማዕ፡፳ኤል፡ አዶናይ ፡ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ፈጣሪነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwnvf",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwnwz","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwnwz_1265110_master.tif","","","Ms. 5_18","18","Page 18","","","pd","","cus|~|gez","","Prayers of the Beta Israel (previously known as the Falasha)|~|Felasha prayer|~|Ethiopian Jew prayers|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 4 ስማዕ፡ ፳ኤል፡ ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ አምላክነ፡ አዶናይ፡ ፩ስሙ፡ ለባህቲቱ፡ስማዕ፡፳ኤል፡ አዶናይ ፡ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ፈጣሪነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwnwz",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwnxg","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwnxg_1265113_master.tif","","","Ms. 5_19","19","Page 19","","","pd","","cus|~|gez","","Prayers of the Beta Israel (previously known as the Falasha)|~|Felasha prayer|~|Ethiopian Jew prayers|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 4 ስማዕ፡ ፳ኤል፡ ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ አምላክነ፡ አዶናይ፡ ፩ስሙ፡ ለባህቲቱ፡ስማዕ፡፳ኤል፡ አዶናይ ፡ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ፈጣሪነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwnxg",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwnz0","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwnz0_1265116_master.tif","","","Ms. 5_20","20","Page 20","","","pd","","cus|~|gez","","ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Prayers of the Beta Israel (previously known as the Falasha)|~|Felasha prayer|~|Ethiopian Jew prayers","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 4 ስማዕ፡ ፳ኤል፡ ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ አምላክነ፡ አዶናይ፡ ፩ስሙ፡ ለባህቲቱ፡ስማዕ፡፳ኤል፡ አዶናይ ፡ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ፈጣሪነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwnz0",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwpwf","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwpwf_1265158_master.tif","","","Ms. 5_21","21","Page 21","","","pd","","cus|~|gez","","Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 5 ምዕራፍ፡፩እግዚአብሔር፡፩ስሙ፡ለባሕቲቱ፡ሀሎ፡አምላክነ፡ውስተ፡ሰማይ ውእቱ፡ ፩ንጉሥ ፡ፈጣሪነ ...|~|Me'eraf 4 ስማዕ፡ ፳ኤል፡ ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ አምላክነ፡ አዶናይ፡ ፩ስሙ፡ ለባህቲቱ፡ስማዕ፡፳ኤል፡ አዶናይ ፡ትእዛዘ፡ እግዚአብሔር፡ አዶናይ፡ፈጣሪነ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwpwf",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwpxz","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwpxz_1265161_master.tif","","","Ms. 5_22","22","Page 22","","","pd","","cus|~|gez","","Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers|~|Felasha prayer","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 6 ምዕራፍ፡ እግዚኦ፡ እስሙ፡ አልቦ ፡ቅዱስ፡ ከማከ፡ አማን ፡ድርሚ ፡ወአልቦ ፡እግዚአብሔር ፡ንጉሥ፡ ባሕቲቱ፡ ጻድቅ፡ ካልዕ ፡አምላክ|~|Me'eraf 5 ምዕራፍ፡፩እግዚአብሔር፡፩ስሙ፡ለባሕቲቱ፡ሀሎ፡አምላክነ፡ውስተ፡ሰማይ ውእቱ፡ ፩ንጉሥ ፡ፈጣሪነ ...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwpxz",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwpzg","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwpzg_1265164_master.tif","","","Ms. 5_23","23","Page 23","","","pd","","cus|~|gez","","ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers|~|Prayers of the Beta Israel (previously known as the Falasha)|~|Felasha prayer","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 6 ምዕራፍ፡ እግዚኦ፡ እስሙ፡ አልቦ ፡ቅዱስ፡ ከማከ፡ አማን ፡ድርሚ ፡ወአልቦ ፡እግዚአብሔር ፡ንጉሥ፡ ባሕቲቱ፡ ጻድቅ፡ ካልዕ ፡አምላክ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwpzg",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwq0g","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwq0g_1265167_master.tif","","","Ms. 5_24","24","Page 24","","","pd","","cus|~|gez","","Ethiopian Jew prayers|~|Felasha prayer|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Prayers of the Beta Israel (previously known as the Falasha)","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 6 ምዕራፍ፡ እግዚኦ፡ እስሙ፡ አልቦ ፡ቅዱስ፡ ከማከ፡ አማን ፡ድርሚ ፡ወአልቦ ፡እግዚአብሔር ፡ንጉሥ፡ ባሕቲቱ፡ ጻድቅ፡ ካልዕ ፡አምላክ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwq0g",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwq10","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwq10_1265170_master.tif","","","Ms. 5_25","25","Page 25","","","pd","","cus|~|gez","","Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|Ethiopian Jew prayers|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 6 ምዕራፍ፡ እግዚኦ፡ እስሙ፡ አልቦ ፡ቅዱስ፡ ከማከ፡ አማን ፡ድርሚ ፡ወአልቦ ፡እግዚአብሔር ፡ንጉሥ፡ ባሕቲቱ፡ ጻድቅ፡ ካልዕ ፡አምላክ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwq10",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwq2h","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwq2h_1265173_master.tif","","","Ms. 5_26","26","Page 26","","","pd","","cus|~|gez","","Felasha prayer|~|Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 6 ምዕራፍ፡ እግዚኦ፡ እስሙ፡ አልቦ ፡ቅዱስ፡ ከማከ፡ አማን ፡ድርሚ ፡ወአልቦ ፡እግዚአብሔር ፡ንጉሥ፡ ባሕቲቱ፡ ጻድቅ፡ ካልዕ ፡አምላክ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwq2h",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwq31","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwq31_1265176_master.tif","","","Ms. 5_27","27","Page 27","","","pd","","cus|~|gez","","Prayers of the Beta Israel (previously known as the Falasha)|~|ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers|~|Felasha prayer","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 7 ምዕራፍ፡ አንተ፡ እግዚአብሔር፡ ቀዳሚዊነ፡ ለዓለም፡ አንተ፡ እግዚአብሔር፡ ቀዳማዊ፡ እግዚእ፡ ንጉሥ፡ ለቀደምት፡ አማን፡ አንተ፡ እግዚአብሔር...|~|Me'eraf 6 ምዕራፍ፡ እግዚኦ፡ እስሙ፡ አልቦ ፡ቅዱስ፡ ከማከ፡ አማን ፡ድርሚ ፡ወአልቦ ፡እግዚአብሔር ፡ንጉሥ፡ ባሕቲቱ፡ ጻድቅ፡ ካልዕ ፡አምላክ","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwq31",""
"Ethiopic Manuscripts","ark:/21198/zz0009n57m","ark:/21198/zz001dwq4j","Page","Masters/dlmasters/ethiopian/masters/21198-zz001dwq4j_1265179_master.tif","","","Ms. 5_28","28","Page 28","","","pd","","cus|~|gez","","ይትባረክ እግዚአብሔር እምላከ እስራኤል|~|Ethiopian Jew prayers|~|Prayers of the Beta Israel (previously known as the Falasha)|~|Felasha prayer","Blessed Be the Lord God of Israel …","Prayers of the Beta Israel","Northern Ethiopia","20th c.","1900/1999","1 Page","145 mm x 130 mm","Vellum","","Me'eraf 8 ምዕራፍ፡ ሄ፡ ሄርዜጋ፡ ዴርማ፡ ዶና፡ አደራ፡ ሄርዜጋ፡ ሄ፡ ሄርዜጋ፡ ሳኈንታ፡ግብተንታ፡ ንጉሥ፡ ሄ፡ ሄርዜጋ፡ ወኃያል፡ አዶናይ...|~|Me'eraf 7 ምዕራፍ፡ አንተ፡ እግዚአብሔር፡ ቀዳሚዊነ፡ ለዓለም፡ አንተ፡ እግዚአብሔር፡ ቀዳማዊ፡ እግዚእ፡ ንጉሥ፡ ለቀደምት፡ አማን፡ አንተ፡ እግዚአብሔር...","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001dwq4j",""
