Project Name,Parent ARK,Item ARK,Object Type,viewingHint,Text direction,File Name,AltIdentifier.local,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009q9nn,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009q9nn-1-master.tif,Ms. 9_9,13,Page 9,,,pd,,amh|~|gez,,መቅድመ ተአምረ ማርያም ትርጓሜ|~|Introductory Rite of Almuqqā,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009q9nn
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009q9p5,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009q9p5-1-master.tif,Ms. 9_10,14,Page 10,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009q9p5
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009q9qp,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009q9qp-1-master.tif,Ms. 9_11,15,Page 11,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009q9qp
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009q9r6,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009q9r6-1-master.tif,Ms. 9_12,16,Page 12,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009q9r6
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009q9sq,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009q9sq-1-master.tif,Ms. 9_13,17,Page 13,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009q9sq
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009q9t7,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009q9t7-1-master.tif,Ms. 9_14,18,Page 14,,,pd,,amh|~|gez,,መቅድመ ተአምረ ማርያም ትርጓሜ|~|Introductory Rite of Almuqqā,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009q9t7
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009q9vr,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009q9vr-1-master.tif,Ms. 9_15,19,Page 15,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009q9vr
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009q9w8,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009q9w8-1-master.tif,Ms. 9_16,20,Page 16,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009q9w8
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009q9xs,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009q9xs-1-master.tif,Ms. 9_17,21,Page 17,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009q9xs
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009q9z9,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009q9z9-1-master.tif,Ms. 9_18,22,Page 18,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009q9z9
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qb09,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qb09-1-master.tif,Ms. 9_19,23,Page 19,,,pd,,amh|~|gez,,መቅድመ ተአምረ ማርያም ትርጓሜ|~|Introductory Rite of Almuqqā,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qb09
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qb1t,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qb1t-1-master.tif,Ms. 9_20,24,Page 20,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qb1t
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qb2b,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qb2b-1-master.tif,Ms. 9_21,25,Page 21,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qb2b
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qb3v,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qb3v-1-master.tif,Ms. 9_22,26,Page 22,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qb3v
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qb4c,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qb4c-1-master.tif,Ms. 9_23,27,Page 23,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qb4c
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qb5w,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qb5w-1-master.tif,Ms. 9_24,28,Page 24,,,pd,,amh|~|gez,,መቅድመ ተአምረ ማርያም ትርጓሜ|~|Introductory Rite of Almuqqā,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qb5w
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qb6d,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qb6d-1-master.tif,Ms. 9_25,29,Page 25,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qb6d
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qb7x,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qb7x-1-master.tif,Ms. 9_26,30,Page 26,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qb7x
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qb8f,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qb8f-1-master.tif,Ms. 9_27,31,Page 27,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qb8f
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qb9z,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qb9z-1-master.tif,Ms. 9_28,32,Page 28,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qb9z
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qbbg,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qbbg-1-master.tif,Ms. 9_29,33,Page 29,,,pd,,amh|~|gez,,መቅድመ ተአምረ ማርያም ትርጓሜ|~|Introductory Rite of Almuqqā,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qbbg
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qbc0,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qbc0-1-master.tif,Ms. 9_30,34,Page 30,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qbc0
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qbdh,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qbdh-1-master.tif,Ms. 9_31,35,Page 31,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qbdh
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qbf1,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qbf1-1-master.tif,Ms. 9_32,36,Page 32,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qbf1
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qbgj,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qbgj-1-master.tif,Ms. 9_33,37,Page 33,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qbgj
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qbh2,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qbh2-1-master.tif,Ms. 9_34,38,Page 34,,,pd,,amh|~|gez,,መቅድመ ተአምረ ማርያም ትርጓሜ|~|Introductory Rite of Almuqqā,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qbh2
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qbjk,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qbjk-1-master.tif,Ms. 9_35,39,Page 35,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qbjk
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qbk3,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qbk3-1-master.tif,Ms. 9_36,40,Page 36,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qbk3
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qbmm,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qbmm-1-master.tif,Ms. 9_37,41,Page 37,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qbmm
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qbn4,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qbn4-1-master.tif,Ms. 9_38,42,Page 38,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qbn4
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qbpn,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qbpn-1-master.tif,Ms. 9_39,43,Page 39,,,pd,,amh|~|gez,,መቅድመ ተአምረ ማርያም ትርጓሜ|~|Introductory Rite of Almuqqā,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qbpn
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qbq5,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qbq5-1-master.tif,Ms. 9_40,44,Page 40,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qbq5
Ethiopic Manuscripts,ark:/21198/zz0009q94w,ark:/21198/zz0009qbrp,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz0009qbrp-1-master.tif,Ms. 9_41,45,Page 41,,,pd,,amh|~|gez,,Introductory Rite of Almuqqā|~|መቅድመ ተአምረ ማርያም ትርጓሜ,Commentary on the Introductory Rite of Almuqqā of the Miracle of Mary,Te'amera Mareyam,Ethiopia,20th c.,1900/1999,1 Page,100 mm x 70 mm,Vellum,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009qbrp
