Project Name,Parent ARK,Item ARK,Object Type,viewingHint,Text direction,File Name,AltIdentifier.local,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL
Ethiopic Manuscripts,ark:/21198/zz001d7617,ark:/21198/zz001d8mg6,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8mg6_774784_master.tif,Ms. 10_11,11,Page 11,,,pd,,gez,,ጠቢበ ጠቢባን,The Wisest of the Wise,Hymn to God,Ethiopia,Late 19th c.,1850/1899,1 Page,102 mm x 74 mm,Vellum,,Tabiba Tabiban ጠቢበ ጠቢባን ;እግዚአብሔር፡ ጠቢበ፡ ጠቢባን፡ ከሀሊ። ;እስከ ፡ለዓለም፡ እምጥንት፡  እንተ፡ ኢትበሊ። ;ድኩመ፡ ሕሊና፡ ገብርከ፡ ወፈራሀ፡ ልብ፡ ኢተሐባሊ ። ;እስመ፡ ኀቤከ፡ እግዚኦ፡ ጸሎተ፡ አድኅኖ፡ እጼሊ። ;አድኅነኒ፡ አድኅነኒ፡ እምኲሉ፡ ቀታሊ ።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8mg6
Ethiopic Manuscripts,ark:/21198/zz001d7617,ark:/21198/zz001d8mhq,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8mhq_774790_master.tif,Ms. 10_12,12,Page 12,,,pd,,gez,,ጠቢበ ጠቢባን,The Wisest of the Wise,Hymn to God,Ethiopia,Late 19th c.,1850/1899,1 Page,102 mm x 74 mm,Vellum,,Tabiba Tabiban ጠቢበ ጠቢባን ;እግዚአብሔር፡ ጠቢበ፡ ጠቢባን፡ ከሀሊ። ;እስከ ፡ለዓለም፡ እምጥንት፡  እንተ፡ ኢትበሊ። ;ድኩመ፡ ሕሊና፡ ገብርከ፡ ወፈራሀ፡ ልብ፡ ኢተሐባሊ ። ;እስመ፡ ኀቤከ፡ እግዚኦ፡ ጸሎተ፡ አድኅኖ፡ እጼሊ። ;አድኅነኒ፡ አድኅነኒ፡ እምኲሉ፡ ቀታሊ ።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8mhq
Ethiopic Manuscripts,ark:/21198/zz001d7617,ark:/21198/zz001d8mj7,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8mj7_774793_master.tif,Ms. 10_13,13,Page 13,,,pd,,gez,,ጠቢበ ጠቢባን,The Wisest of the Wise,Hymn to God,Ethiopia,Late 19th c.,1850/1899,1 Page,102 mm x 74 mm,Vellum,,Tabiba Tabiban ጠቢበ ጠቢባን ;እግዚአብሔር፡ ጠቢበ፡ ጠቢባን፡ ከሀሊ። ;እስከ ፡ለዓለም፡ እምጥንት፡  እንተ፡ ኢትበሊ። ;ድኩመ፡ ሕሊና፡ ገብርከ፡ ወፈራሀ፡ ልብ፡ ኢተሐባሊ ። ;እስመ፡ ኀቤከ፡ እግዚኦ፡ ጸሎተ፡ አድኅኖ፡ እጼሊ። ;አድኅነኒ፡ አድኅነኒ፡ እምኲሉ፡ ቀታሊ ።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8mj7
Ethiopic Manuscripts,ark:/21198/zz001d7617,ark:/21198/zz001d8mkr,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8mkr_774796_master.tif,Ms. 10_14,14,Page 14,,,pd,,gez,,ጠቢበ ጠቢባን,The Wisest of the Wise,Hymn to God,Ethiopia,Late 19th c.,1850/1899,1 Page,102 mm x 74 mm,Vellum,,Tabiba Tabiban ጠቢበ ጠቢባን ;እግዚአብሔር፡ ጠቢበ፡ ጠቢባን፡ ከሀሊ። ;እስከ ፡ለዓለም፡ እምጥንት፡  እንተ፡ ኢትበሊ። ;ድኩመ፡ ሕሊና፡ ገብርከ፡ ወፈራሀ፡ ልብ፡ ኢተሐባሊ ። ;እስመ፡ ኀቤከ፡ እግዚኦ፡ ጸሎተ፡ አድኅኖ፡ እጼሊ። ;አድኅነኒ፡ አድኅነኒ፡ እምኲሉ፡ ቀታሊ ።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8mkr
Ethiopic Manuscripts,ark:/21198/zz001d7617,ark:/21198/zz001d8mm8,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8mm8_774800_master.tif,Ms. 10_15,15,Page 15,,,pd,,gez,,ጠቢበ ጠቢባን,The Wisest of the Wise,Hymn to God,Ethiopia,Late 19th c.,1850/1899,1 Page,102 mm x 74 mm,Vellum,,Tabiba Tabiban ጠቢበ ጠቢባን ;እግዚአብሔር፡ ጠቢበ፡ ጠቢባን፡ ከሀሊ። ;እስከ ፡ለዓለም፡ እምጥንት፡  እንተ፡ ኢትበሊ። ;ድኩመ፡ ሕሊና፡ ገብርከ፡ ወፈራሀ፡ ልብ፡ ኢተሐባሊ ። ;እስመ፡ ኀቤከ፡ እግዚኦ፡ ጸሎተ፡ አድኅኖ፡ እጼሊ። ;አድኅነኒ፡ አድኅነኒ፡ እምኲሉ፡ ቀታሊ ።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8mm8
Ethiopic Manuscripts,ark:/21198/zz001d7617,ark:/21198/zz001d8mns,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8mns_2402114_master.tif,Ms. 10_16,16,Page 16,,,pd,,gez,,ጠቢበ ጠቢባን,The Wisest of the Wise,Hymn to God,Ethiopia,Late 19th c.,1850/1899,1 Page,102 mm x 74 mm,Vellum,,Tabiba Tabiban ጠቢበ ጠቢባን ;እግዚአብሔር፡ ጠቢበ፡ ጠቢባን፡ ከሀሊ። ;እስከ ፡ለዓለም፡ እምጥንት፡  እንተ፡ ኢትበሊ። ;ድኩመ፡ ሕሊና፡ ገብርከ፡ ወፈራሀ፡ ልብ፡ ኢተሐባሊ ። ;እስመ፡ ኀቤከ፡ እግዚኦ፡ ጸሎተ፡ አድኅኖ፡ እጼሊ። ;አድኅነኒ፡ አድኅነኒ፡ እምኲሉ፡ ቀታሊ ።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8mns
Ethiopic Manuscripts,ark:/21198/zz001d7617,ark:/21198/zz001d8mp9,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8mp9_774852_master.tif,Ms. 10_17,17,Page 17,,,pd,,gez,,ጠቢበ ጠቢባን,The Wisest of the Wise,Hymn to God,Ethiopia,Late 19th c.,1850/1899,1 Page,102 mm x 74 mm,Vellum,,Tabiba Tabiban ጠቢበ ጠቢባን ;እግዚአብሔር፡ ጠቢበ፡ ጠቢባን፡ ከሀሊ። ;እስከ ፡ለዓለም፡ እምጥንት፡  እንተ፡ ኢትበሊ። ;ድኩመ፡ ሕሊና፡ ገብርከ፡ ወፈራሀ፡ ልብ፡ ኢተሐባሊ ። ;እስመ፡ ኀቤከ፡ እግዚኦ፡ ጸሎተ፡ አድኅኖ፡ እጼሊ። ;አድኅነኒ፡ አድኅነኒ፡ እምኲሉ፡ ቀታሊ ።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8mp9
Ethiopic Manuscripts,ark:/21198/zz001d7617,ark:/21198/zz001d8mqt,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8mqt_774815_master.tif,Ms. 10_18,18,Page 18,,,pd,,gez,,ጠቢበ ጠቢባን,The Wisest of the Wise,Hymn to God,Ethiopia,Late 19th c.,1850/1899,1 Page,102 mm x 74 mm,Vellum,,Tabiba Tabiban ጠቢበ ጠቢባን ;እግዚአብሔር፡ ጠቢበ፡ ጠቢባን፡ ከሀሊ። ;እስከ ፡ለዓለም፡ እምጥንት፡  እንተ፡ ኢትበሊ። ;ድኩመ፡ ሕሊና፡ ገብርከ፡ ወፈራሀ፡ ልብ፡ ኢተሐባሊ ። ;እስመ፡ ኀቤከ፡ እግዚኦ፡ ጸሎተ፡ አድኅኖ፡ እጼሊ። ;አድኅነኒ፡ አድኅነኒ፡ እምኲሉ፡ ቀታሊ ።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8mqt
Ethiopic Manuscripts,ark:/21198/zz001d7617,ark:/21198/zz001d8mrb,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8mrb_774819_master.tif,Ms. 10_19,19,Page 19,,,pd,,gez,,ጠቢበ ጠቢባን,The Wisest of the Wise,Hymn to God,Ethiopia,Late 19th c.,1850/1899,1 Page,102 mm x 74 mm,Vellum,,Tabiba Tabiban ጠቢበ ጠቢባን ;እግዚአብሔር፡ ጠቢበ፡ ጠቢባን፡ ከሀሊ። ;እስከ ፡ለዓለም፡ እምጥንት፡  እንተ፡ ኢትበሊ። ;ድኩመ፡ ሕሊና፡ ገብርከ፡ ወፈራሀ፡ ልብ፡ ኢተሐባሊ ። ;እስመ፡ ኀቤከ፡ እግዚኦ፡ ጸሎተ፡ አድኅኖ፡ እጼሊ። ;አድኅነኒ፡ አድኅነኒ፡ እምኲሉ፡ ቀታሊ ።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8mrb
Ethiopic Manuscripts,ark:/21198/zz001d7617,ark:/21198/zz001d8msv,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8msv_774825_master.tif,Ms. 10_20,20,Page 20,,,pd,,gez,,ጠቢበ ጠቢባን,The Wisest of the Wise,Hymn to God,Ethiopia,Late 19th c.,1850/1899,1 Page,102 mm x 74 mm,Vellum,,Tabiba Tabiban ጠቢበ ጠቢባን ;እግዚአብሔር፡ ጠቢበ፡ ጠቢባን፡ ከሀሊ። ;እስከ ፡ለዓለም፡ እምጥንት፡  እንተ፡ ኢትበሊ። ;ድኩመ፡ ሕሊና፡ ገብርከ፡ ወፈራሀ፡ ልብ፡ ኢተሐባሊ ። ;እስመ፡ ኀቤከ፡ እግዚኦ፡ ጸሎተ፡ አድኅኖ፡ እጼሊ። ;አድኅነኒ፡ አድኅነኒ፡ እምኲሉ፡ ቀታሊ ።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8msv
Ethiopic Manuscripts,ark:/21198/zz001d7617,ark:/21198/zz001d8mtc,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8mtc_774829_master.tif,Ms. 10_21,21,Page 21,,,pd,,gez,,ጠቢበ ጠቢባን,The Wisest of the Wise,Hymn to God,Ethiopia,Late 19th c.,1850/1899,1 Page,102 mm x 74 mm,Vellum,,Tabiba Tabiban ጠቢበ ጠቢባን ;እግዚአብሔር፡ ጠቢበ፡ ጠቢባን፡ ከሀሊ። ;እስከ ፡ለዓለም፡ እምጥንት፡  እንተ፡ ኢትበሊ። ;ድኩመ፡ ሕሊና፡ ገብርከ፡ ወፈራሀ፡ ልብ፡ ኢተሐባሊ ። ;እስመ፡ ኀቤከ፡ እግዚኦ፡ ጸሎተ፡ አድኅኖ፡ እጼሊ። ;አድኅነኒ፡ አድኅነኒ፡ እምኲሉ፡ ቀታሊ ።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8mtc
Ethiopic Manuscripts,ark:/21198/zz001d7617,ark:/21198/zz001d8mvw,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8mvw_774838_master.tif,Ms. 10_22,22,Page 22,,,pd,,gez,,ጠቢበ ጠቢባን,The Wisest of the Wise,Hymn to God,Ethiopia,Late 19th c.,,1 Page,102 mm x 74 mm,Vellum,,Tabiba Tabiban ጠቢበ ጠቢባን ;እግዚአብሔር፡ ጠቢበ፡ ጠቢባን፡ ከሀሊ። ;እስከ ፡ለዓለም፡ እምጥንት፡  እንተ፡ ኢትበሊ። ;ድኩመ፡ ሕሊና፡ ገብርከ፡ ወፈራሀ፡ ልብ፡ ኢተሐባሊ ። ;እስመ፡ ኀቤከ፡ እግዚኦ፡ ጸሎተ፡ አድኅኖ፡ እጼሊ። ;አድኅነኒ፡ አድኅነኒ፡ እምኲሉ፡ ቀታሊ ።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8mvw
Ethiopic Manuscripts,ark:/21198/zz001d7617,ark:/21198/zz001d8mwd,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8mwd_774844_master.tif,Ms. 10_23,23,Page 23,,,pd,,gez,,ጠቢበ ጠቢባን,The Wisest of the Wise,Hymn to God,Ethiopia,Late 19th c.,1850/1899,1 Page,102 mm x 74 mm,Vellum,,Tabiba Tabiban ጠቢበ ጠቢባን ;እግዚአብሔር፡ ጠቢበ፡ ጠቢባን፡ ከሀሊ። ;እስከ ፡ለዓለም፡ እምጥንት፡  እንተ፡ ኢትበሊ። ;ድኩመ፡ ሕሊና፡ ገብርከ፡ ወፈራሀ፡ ልብ፡ ኢተሐባሊ ። ;እስመ፡ ኀቤከ፡ እግዚኦ፡ ጸሎተ፡ አድኅኖ፡ እጼሊ። ;አድኅነኒ፡ አድኅነኒ፡ እምኲሉ፡ ቀታሊ ።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8mwd
Ethiopic Manuscripts,ark:/21198/zz001d7617,ark:/21198/zz001d8mxx,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8mxx_774858_master.tif,Ms. 10_24,24,Page 24,,,pd,,gez,,ጠቢበ ጠቢባን,The Wisest of the Wise,Hymn to God,Ethiopia,Late 19th c.,1850/1899,1 Page,102 mm x 74 mm,Vellum,,Tabiba Tabiban ጠቢበ ጠቢባን ;እግዚአብሔር፡ ጠቢበ፡ ጠቢባን፡ ከሀሊ። ;እስከ ፡ለዓለም፡ እምጥንት፡  እንተ፡ ኢትበሊ። ;ድኩመ፡ ሕሊና፡ ገብርከ፡ ወፈራሀ፡ ልብ፡ ኢተሐባሊ ። ;እስመ፡ ኀቤከ፡ እግዚኦ፡ ጸሎተ፡ አድኅኖ፡ እጼሊ። ;አድኅነኒ፡ አድኅነኒ፡ እምኲሉ፡ ቀታሊ ።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8mxx
Ethiopic Manuscripts,ark:/21198/zz001d7617,ark:/21198/zz001d8n0f,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8n0f_774862_master.tif,Ms. 10_25,25,Page 25,,,pd,,gez,,ጠቢበ ጠቢባን,The Wisest of the Wise,Hymn to God,Ethiopia,Late 19th c.,1850/1899,1 Page,102 mm x 74 mm,Vellum,,Tabiba Tabiban ጠቢበ ጠቢባን ;እግዚአብሔር፡ ጠቢበ፡ ጠቢባን፡ ከሀሊ። ;እስከ ፡ለዓለም፡ እምጥንት፡  እንተ፡ ኢትበሊ። ;ድኩመ፡ ሕሊና፡ ገብርከ፡ ወፈራሀ፡ ልብ፡ ኢተሐባሊ ። ;እስመ፡ ኀቤከ፡ እግዚኦ፡ ጸሎተ፡ አድኅኖ፡ እጼሊ። ;አድኅነኒ፡ አድኅነኒ፡ እምኲሉ፡ ቀታሊ ።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8n0f
Ethiopic Manuscripts,ark:/21198/zz001d7617,ark:/21198/zz001d8n1z,Page,,,Masters/dlmasters/ethiopian/masters/21198-zz001d8n1z_774868_master.tif,Ms. 10_26,26,Page 26,,,pd,,gez,,ጠቢበ ጠቢባን,The Wisest of the Wise,Hymn to God,Ethiopia,Late 19th c.,1850/1899,1 Page,102 mm x 74 mm,Vellum,,Tabiba Tabiban ጠቢበ ጠቢባን ;እግዚአብሔር፡ ጠቢበ፡ ጠቢባን፡ ከሀሊ። ;እስከ ፡ለዓለም፡ እምጥንት፡  እንተ፡ ኢትበሊ። ;ድኩመ፡ ሕሊና፡ ገብርከ፡ ወፈራሀ፡ ልብ፡ ኢተሐባሊ ። ;እስመ፡ ኀቤከ፡ እግዚኦ፡ ጸሎተ፡ አድኅኖ፡ እጼሊ። ;አድኅነኒ፡ አድኅነኒ፡ እምኲሉ፡ ቀታሊ ።,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8n1z
