Project Name,Parent ARK,Item ARK,Object Type,File Name,AltIdentifier.local,viewingHint,Text direction ,Item Sequence,Title,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.servicesContact,Language,Name.repository,AltTitle.other,AltTitle.translated,AltTitle.uniform,Place of origin,Date.creation,Date.normalized,Format.extent,Format.dimensions,Support,Relation.rectoVerso,Description.note,Description.history,Description.condition,Coverage.temporal,Description.collation,Description.binding,Description.tableOfContents,Description.contents,Description.abstract,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Ethiopic Manuscripts,ark:/21198/zz001nwthk,ark:/21198/zz001nwtnn,Page,ethiopian/masters/21198-zz001nwtnn_1870024_master.tif,Ms. 46_1,,,1,Image 1,text,,pd,,gez,,ጸሎት በእንተ ባርያ|~|ጸሎት በእንተ ባርያ,Prayers of Māstem|~|Prayers against Epilepsy,Magical prayers,Ethiopia,19th c.,1800/1899,1 Image,110 mm (width),Vellum,,Image of a segment of the scroll.,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwtnn,
Ethiopic Manuscripts,ark:/21198/zz001nwthk,ark:/21198/zz001nwtm4,Page,ethiopian/masters/21198-zz001nwtm4_1870027_master.tif,Ms. 46_2,,,2,Image 2,text,,pd,,gez,,ጸሎት በእንተ ባርያ|~|ጸሎት በእንተ ባርያ,Prayers against Epilepsy|~|Prayers of Māstem,Magical prayers,Ethiopia,19th c.,1800/1899,1 Image,110 mm (width),Vellum,,Image of a segment of the scroll.,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwtm4,
Ethiopic Manuscripts,ark:/21198/zz001nwthk,ark:/21198/zz001nwtkm,Page,ethiopian/masters/21198-zz001nwtkm_1870030_master.tif,Ms. 46_3,,,3,Image 3,text,,pd,,gez,,ጸሎት በእንተ ባርያ|~|ጸሎት በእንተ ባርያ,Prayers of Māstem|~|Prayers against Epilepsy,Magical prayers,Ethiopia,19th c.,1800/1899,1 Image,110 mm (width),Vellum,,Image of a segment of the scroll.,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwtkm,
Ethiopic Manuscripts,ark:/21198/zz001nwthk,ark:/21198/zz001nwtj3,Page,ethiopian/masters/21198-zz001nwtj3_1870033_master.tif,Ms. 46_4,,,4,Image 4,text,,pd,,gez,,ጸሎት በእንተ ባርያ|~|ጸሎት በእንተ ባርያ,Prayers of Māstem|~|Prayers against Epilepsy,Magical prayers,Ethiopia,19th c.,1800/1899,1 Image,110 mm (width),Vellum,,Image of a segment of the scroll.,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001nwtj3,
