"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Rights.permission","Name.subject","Coverage.geographic","Name.creator","Subject","Rights.publicationNote","Language","Type.genre","Name.author","Name.contributor","Name.correspondent","Name.repository","Rights.permissionNote","Name.photographer","Title","Date.creation","Date.publication","Description.note","Date.normalized","Description.inscription","Description.abstract","Bucketeer State","IIIF Access URL"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz001796w0","ark:/21198/zz001796vg","2","Completed","Page","wavav/images/masters/21198-zz001796w0_502114_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001796w0"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz001796xh","ark:/21198/zz001796vg","2","Completed","Page","wavav/images/masters/21198-zz001796xh_502117_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001796xh"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz0017971j","ark:/21198/zz001796z1","2","Completed","Page","wavav/images/masters/21198-zz0017971j_502121_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017971j"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179722","ark:/21198/zz001796z1","2","Completed","Page","wavav/images/masters/21198-zz00179722_502126_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179722"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz0017973k","ark:/21198/zz001796z1","2","Completed","Page","wavav/images/masters/21198-zz0017973k_502129_master.tif","3","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017973k"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179743","ark:/21198/zz001796z1","2","Completed","Page","wavav/images/masters/21198-zz00179743_502132_master.tif","4","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179743"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz0017975m","ark:/21198/zz001796z1","2","Completed","Page","wavav/images/masters/21198-zz0017975m_502136_master.tif","5","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017975m"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00179785","ark:/21198/zz0017977n","2","Completed","Page","wavav/images/masters/21198-zz00179785_502141_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00179785"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz0017979p","ark:/21198/zz0017977n","2","Completed","Page","wavav/images/masters/21198-zz0017979p_502144_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017979p"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz001797d7","ark:/21198/zz001797cq","2","Completed","Page","wavav/images/masters/21198-zz001797d7_502150_master.tif","1","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 1","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001797d7"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz001797fr","ark:/21198/zz001797cq","2","Completed","Page","wavav/images/masters/21198-zz001797fr_502153_master.tif","2","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 2","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001797fr"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz001797g8","ark:/21198/zz001797cq","2","Completed","Page","wavav/images/masters/21198-zz001797g8_502157_master.tif","3","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 3","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001797g8"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz001797hs","ark:/21198/zz001797cq","2","Completed","Page","wavav/images/masters/21198-zz001797hs_502160_master.tif","4","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 4","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001797hs"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz001797j9","ark:/21198/zz001797cq","2","Completed","Page","wavav/images/masters/21198-zz001797j9_502165_master.tif","5","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 5","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001797j9"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz001797kt","ark:/21198/zz001797cq","2","Completed","Page","wavav/images/masters/21198-zz001797kt_502168_master.tif","6","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 6","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001797kt"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz001797mb","ark:/21198/zz001797cq","2","Completed","Page","wavav/images/masters/21198-zz001797mb_502172_master.tif","7","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 7","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001797mb"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz001797nv","ark:/21198/zz001797cq","2","Completed","Page","wavav/images/masters/21198-zz001797nv_502175_master.tif","8","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 8","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001797nv"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz001797pc","ark:/21198/zz001797cq","2","Completed","Page","wavav/images/masters/21198-zz001797pc_502178_master.tif","9","","","","","","","","","copyrighted","","","","","","","","","","","","","","","","Page 9","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001797pc"
