File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Text direction,Parent ARK,Item ARK,Object Type,Rights.statementLocal
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_001.tif,1,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_002.tif,2,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_003.tif,3,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_004.tif,4,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_005.tif,5,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_006.tif,6,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_007.tif,7,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_008.tif,8,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_009.tif,9,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_010.tif,10,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_011.tif,11,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_012.tif,12,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_013.tif,13,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_014.tif,14,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_015.tif,15,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_016.tif,16,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_017.tif,17,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_018.tif,18,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_019.tif,19,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_020.tif,20,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_021.tif,21,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_022.tif,22,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_023.tif,23,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_024.tif,24,,,,,,,,Page,
Masters/othermasters/dl_wahon/uclaeal_wahon_B06_bib2507972/uclaeal_wahon_B06_bib2507972_025.tif,25,,,,,,,,Page,
