"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Rights.copyrightStatus","Type.typeOfResource","Bucketeer State","IIIF Access URL"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_019.tif","Page","Page 16","19","ark:/21198/n1fs6z","ark:/21198/n1fs6z/k366wj5c","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fk366wj5c"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_020.tif","Page","Page 17","20","ark:/21198/n1fs6z","ark:/21198/n1fs6z/m8574s4q","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fm8574s4q"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_021.tif","Page","Page 18","21","ark:/21198/n1fs6z","ark:/21198/n1fs6z/kw38b18z","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fkw38b18z"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_022.tif","Page","Page 19","22","ark:/21198/n1fs6z","ark:/21198/n1fs6z/b6006w3s","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fb6006w3s"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_023.tif","Page","Page 20","23","ark:/21198/n1fs6z","ark:/21198/n1fs6z/s771nv2w","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fs771nv2w"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_024.tif","Page","Page 21","24","ark:/21198/n1fs6z","ark:/21198/n1fs6z/wc64p29k","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fwc64p29k"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_025.tif","Page","Page 22","25","ark:/21198/n1fs6z","ark:/21198/n1fs6z/ck25d84d","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fck25d84d"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_026.tif","Page","Page 23","26","ark:/21198/n1fs6z","ark:/21198/n1fs6z/bd72978m","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fbd72978m"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_027.tif","Page","Page 24","27","ark:/21198/n1fs6z","ark:/21198/n1fs6z/pv76649b","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fpv76649b"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_028.tif","Page","Page 25","28","ark:/21198/n1fs6z","ark:/21198/n1fs6z/sm345887","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fsm345887"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_029.tif","Page","Page 26","29","ark:/21198/n1fs6z","ark:/21198/n1fs6z/6322kf8x","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F6322kf8x"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_030.tif","Page","Page 27","30","ark:/21198/n1fs6z","ark:/21198/n1fs6z/wk08jp29","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fwk08jp29"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_031.tif","Page","Page 28","31","ark:/21198/n1fs6z","ark:/21198/n1fs6z/s443cg78","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fs443cg78"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_032.tif","Page","Page 29","32","ark:/21198/n1fs6z","ark:/21198/n1fs6z/9061d66n","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F9061d66n"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_033.tif","Page","Page 30","33","ark:/21198/n1fs6z","ark:/21198/n1fs6z/bj85m03b","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fbj85m03b"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_034.tif","Page","Page 31","34","ark:/21198/n1fs6z","ark:/21198/n1fs6z/sm99jb61","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fsm99jb61"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_035.tif","Page","Page 32","35","ark:/21198/n1fs6z","ark:/21198/n1fs6z/zf11hg76","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fzf11hg76"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_036.tif","Page","Page 33","36","ark:/21198/n1fs6z","ark:/21198/n1fs6z/sc574f15","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fsc574f15"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_037.tif","Page","Page 34","37","ark:/21198/n1fs6z","ark:/21198/n1fs6z/h882m226","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fh882m226"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_038.tif","Page","Page 35","38","ark:/21198/n1fs6z","ark:/21198/n1fs6z/jm63x35t","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fjm63x35t"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_039.tif","Page","Page 36","39","ark:/21198/n1fs6z","ark:/21198/n1fs6z/pw77w43t","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fpw77w43t"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_040.tif","Page","Page 37","40","ark:/21198/n1fs6z","ark:/21198/n1fs6z/p2610p18","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fp2610p18"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_041.tif","Page","Page 38","41","ark:/21198/n1fs6z","ark:/21198/n1fs6z/md08cv5d","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fmd08cv5d"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_042.tif","Page","Page 39","42","ark:/21198/n1fs6z","ark:/21198/n1fs6z/g614hp1z","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fg614hp1z"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_043.tif","Page","Page 40","43","ark:/21198/n1fs6z","ark:/21198/n1fs6z/r9598n03","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fr9598n03"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_044.tif","Page","Page 41","44","ark:/21198/n1fs6z","ark:/21198/n1fs6z/k545md98","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fk545md98"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_045.tif","Page","Page 42","45","ark:/21198/n1fs6z","ark:/21198/n1fs6z/x5593c59","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fx5593c59"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_046.tif","Page","Page 43","46","ark:/21198/n1fs6z","ark:/21198/n1fs6z/c9031r31","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fc9031r31"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_047.tif","Page","Page 44","47","ark:/21198/n1fs6z","ark:/21198/n1fs6z/zj87847s","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fzj87847s"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_048.tif","Page","Page 45","48","ark:/21198/n1fs6z","ark:/21198/n1fs6z/6300vb66","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F6300vb66"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_049.tif","Page","Page 46","49","ark:/21198/n1fs6z","ark:/21198/n1fs6z/0884z11z","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F0884z11z"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_050.tif","Page","Page 47","50","ark:/21198/n1fs6z","ark:/21198/n1fs6z/t8850w1h","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Ft8850w1h"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_051.tif","Page","Page 48","51","ark:/21198/n1fs6z","ark:/21198/n1fs6z/bf04cv88","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fbf04cv88"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_052.tif","Page","Page 49","52","ark:/21198/n1fs6z","ark:/21198/n1fs6z/px593d13","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fpx593d13"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_053.tif","Page","Page 50","53","ark:/21198/n1fs6z","ark:/21198/n1fs6z/kg43jz48","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fkg43jz48"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_054.tif","Page","Page 51","54","ark:/21198/n1fs6z","ark:/21198/n1fs6z/vs11sh9q","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fvs11sh9q"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_055.tif","Page","Page 52","55","ark:/21198/n1fs6z","ark:/21198/n1fs6z/8366cz20","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F8366cz20"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_056.tif","Page","Page 53","56","ark:/21198/n1fs6z","ark:/21198/n1fs6z/k180cx3t","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fk180cx3t"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_057.tif","Page","Page 54","57","ark:/21198/n1fs6z","ark:/21198/n1fs6z/1p96s798","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F1p96s798"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_058.tif","Page","Page 55","58","ark:/21198/n1fs6z","ark:/21198/n1fs6z/4827xc6b","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F4827xc6b"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_059.tif","Page","Page 56","59","ark:/21198/n1fs6z","ark:/21198/n1fs6z/bb78jf46","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fbb78jf46"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_060.tif","Page","Page 57","60","ark:/21198/n1fs6z","ark:/21198/n1fs6z/q4850297","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fq4850297"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_061.tif","Page","Page 58","61","ark:/21198/n1fs6z","ark:/21198/n1fs6z/0w01hz7n","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F0w01hz7n"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_062.tif","Page","Page 59","62","ark:/21198/n1fs6z","ark:/21198/n1fs6z/cf43qc6f","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fcf43qc6f"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_063.tif","Page","Page 60","63","ark:/21198/n1fs6z","ark:/21198/n1fs6z/03442k8d","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F03442k8d"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_064.tif","Page","Page 61","64","ark:/21198/n1fs6z","ark:/21198/n1fs6z/82332q47","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F82332q47"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_065.tif","Page","Page 62","65","ark:/21198/n1fs6z","ark:/21198/n1fs6z/6s74gx9v","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F6s74gx9v"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_066.tif","Page","Page 63","66","ark:/21198/n1fs6z","ark:/21198/n1fs6z/53430h7j","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F53430h7j"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_067.tif","Page","Page 64","67","ark:/21198/n1fs6z","ark:/21198/n1fs6z/2t111b7p","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F2t111b7p"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_068.tif","Page","Page 65","68","ark:/21198/n1fs6z","ark:/21198/n1fs6z/xd33c76r","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fxd33c76r"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_069.tif","Page","Page 66","69","ark:/21198/n1fs6z","ark:/21198/n1fs6z/h2389r6q","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fh2389r6q"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_070.tif","Page","Page 67","70","ark:/21198/n1fs6z","ark:/21198/n1fs6z/1m53q91w","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F1m53q91w"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_071.tif","Page","Page 68","71","ark:/21198/n1fs6z","ark:/21198/n1fs6z/zg16dq9g","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fzg16dq9g"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_072.tif","Page","Page 69","72","ark:/21198/n1fs6z","ark:/21198/n1fs6z/5771kf0x","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F5771kf0x"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_073.tif","Page","Page 70","73","ark:/21198/n1fs6z","ark:/21198/n1fs6z/5h76tw04","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F5h76tw04"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_074.tif","Page","Page 71","74","ark:/21198/n1fs6z","ark:/21198/n1fs6z/5z324c1s","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F5z324c1s"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_075.tif","Page","Page 72","75","ark:/21198/n1fs6z","ark:/21198/n1fs6z/qt623n4b","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fqt623n4b"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_076.tif","Page","Page 73","76","ark:/21198/n1fs6z","ark:/21198/n1fs6z/rs75m44d","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Frs75m44d"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_077.tif","Page","Page 74","77","ark:/21198/n1fs6z","ark:/21198/n1fs6z/2168r546","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F2168r546"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_078.tif","Page","Page 75","78","ark:/21198/n1fs6z","ark:/21198/n1fs6z/pp03hg2f","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fpp03hg2f"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_079.tif","Page","Page 76","79","ark:/21198/n1fs6z","ark:/21198/n1fs6z/rk11hv6b","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Frk11hv6b"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_080.tif","Page","Page 77","80","ark:/21198/n1fs6z","ark:/21198/n1fs6z/v036466f","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fv036466f"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_081.tif","Page","Page 78","81","ark:/21198/n1fs6z","ark:/21198/n1fs6z/s2520h8t","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fs2520h8t"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_082.tif","Page","Page 79","82","ark:/21198/n1fs6z","ark:/21198/n1fs6z/0n61bp9j","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F0n61bp9j"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_083.tif","Page","Page 80","83","ark:/21198/n1fs6z","ark:/21198/n1fs6z/qf80r406","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fqf80r406"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_084.tif","Page","Page 81","84","ark:/21198/n1fs6z","ark:/21198/n1fs6z/3d27mk6j","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2F3d27mk6j"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_085.tif","Page","Page 82","85","ark:/21198/n1fs6z","ark:/21198/n1fs6z/jd37s12p","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fjd37s12p"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_086.tif","Page","Inside back cover","86","ark:/21198/n1fs6z","ark:/21198/n1fs6z/gb57s09n","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fgb57s09n"
"Masters/othermasters/dl_plante/uclalsc_bioms111_b01/uclasc_bioms111_b01_087.tif","Page","Back cover","87","ark:/21198/n1fs6z","ark:/21198/n1fs6z/p1254b24","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn1fs6z%2Fp1254b24"
