File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Text direction,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Bucketeer State,IIIF Access URL
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_001.tif,1,,Front Cover,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/hj69004j,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fhj69004j
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_002.tif,2,,Inside Front Cover,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/3j21dp2v,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2F3j21dp2v
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_003.tif,3,,Page 1,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/0m851s1b,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2F0m851s1b
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_004.tif,4,,Page 2,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/p441rb7x,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fp441rb7x
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_005.tif,5,,Page 3,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/8c42zq9w,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2F8c42zq9w
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_006.tif,6,,Page 4,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/z117p631,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fz117p631
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_007.tif,7,,Page 5,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/q417254x,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fq417254x
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_008.tif,8,,Page 6,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/hf670j9g,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fhf670j9g
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_009.tif,9,,Page 7,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/qs07v335,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fqs07v335
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_010.tif,10,,Page 8,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/wf78bs1t,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fwf78bs1t
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_011.tif,11,,Page 9,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/q048506n,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fq048506n
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_012.tif,12,,Page 10,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/vk30rc31,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fvk30rc31
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_013.tif,13,,Page 11,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/mk993b8k,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fmk993b8k
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_014.tif,14,,Page 12,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/z708gr1v,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fz708gr1v
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_015.tif,15,,Page 13,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/mx03hp6v,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fmx03hp6v
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_016.tif,16,,Page 14,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/x1991c9j,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fx1991c9j
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_017.tif,17,,Page 15,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/20818v4n,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2F20818v4n
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_018.tif,18,,Page 16,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/n1721c9v,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fn1721c9v
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_019.tif,19,,Page 17,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/6x695j1s,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2F6x695j1s
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_020.tif,20,,Page 18,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/kz96bm95,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fkz96bm95
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_021.tif,21,,Page 19,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/7d627h5s,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2F7d627h5s
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_022.tif,22,,Page 20,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/mn55803r,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fmn55803r
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_023.tif,23,,Page 21,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/6c086q12,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2F6c086q12
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_024.tif,24,,Page 22,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/br81105n,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fbr81105n
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_025.tif,25,,Page 23,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/qj37t89w,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fqj37t89w
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_026.tif,26,,Page 24,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/ff02f936,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fff02f936
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_027.tif,27,,Page 25,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/fd70nx23,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Ffd70nx23
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_028.tif,28,,Page 26,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/jk822397,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fjk822397
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_029.tif,29,,Page 27,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/3952346d,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2F3952346d
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_030.tif,30,,Page 28,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/4b93f02s,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2F4b93f02s
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_031.tif,31,,Page 29,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/vb16dk5v,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fvb16dk5v
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_032.tif,32,,Page 30,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/0q851c64,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2F0q851c64
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_033.tif,33,,Page 31,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/s351q05s,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fs351q05s
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_034.tif,34,,Page 32,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/7511756r,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2F7511756r
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_035.tif,35,,Page 33,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/4b74xq11,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2F4b74xq11
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_036.tif,36,,Page 34,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/8f322099,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2F8f322099
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_037.tif,37,,Page 35,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/zj12ch2v,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fzj12ch2v
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_038.tif,38,,Page 36,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/nc37bb6q,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fnc37bb6q
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_039.tif,39,,Page 37,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/b3709q5w,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fb3709q5w
Masters/othermasters/dl_toganoo/masters/1242791/ucla_1242791_040.tif,40,,Page 38,,,,ark:/21198/n16p8h,ark:/21198/n16p8h/kv66bb65,Page,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn16p8h%2Fkv66bb65
