"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Text direction","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Bucketeer State","IIIF Access URL"
"Masters/othermasters/dl_toganoo/masters/1785972_v7/ucla_1785972_v7_001.tif","1","","Front Cover","","","","ark:/21198/n14p64","ark:/21198/n14p64/sw43zc5x","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn14p64%2Fsw43zc5x"
"Masters/othermasters/dl_toganoo/masters/1785972_v7/ucla_1785972_v7_002.tif","2","","Inside Front Cover","","","","ark:/21198/n14p64","ark:/21198/n14p64/h008p740","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn14p64%2Fh008p740"
"Masters/othermasters/dl_toganoo/masters/1785972_v7/ucla_1785972_v7_003.tif","3","","Page 1","","","","ark:/21198/n14p64","ark:/21198/n14p64/hq11sf52","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn14p64%2Fhq11sf52"
"Masters/othermasters/dl_toganoo/masters/1785972_v7/ucla_1785972_v7_004.tif","4","","Page 2","","","","ark:/21198/n14p64","ark:/21198/n14p64/pp08t512","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn14p64%2Fpp08t512"
"Masters/othermasters/dl_toganoo/masters/1785972_v7/ucla_1785972_v7_005.tif","5","","Page 3","","","","ark:/21198/n14p64","ark:/21198/n14p64/r561km34","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn14p64%2Fr561km34"
"Masters/othermasters/dl_toganoo/masters/1785972_v7/ucla_1785972_v7_006.tif","6","","Page 4","","","","ark:/21198/n14p64","ark:/21198/n14p64/m130cp0d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn14p64%2Fm130cp0d"
"Masters/othermasters/dl_toganoo/masters/1785972_v7/ucla_1785972_v7_007.tif","7","","Page 5","","","","ark:/21198/n14p64","ark:/21198/n14p64/t782tc9s","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn14p64%2Ft782tc9s"
"Masters/othermasters/dl_toganoo/masters/1785972_v7/ucla_1785972_v7_008.tif","8","","Page 6","","","","ark:/21198/n14p64","ark:/21198/n14p64/sp936f14","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn14p64%2Fsp936f14"
"Masters/othermasters/dl_toganoo/masters/1785972_v7/ucla_1785972_v7_009.tif","9","","Page 7","","","","ark:/21198/n14p64","ark:/21198/n14p64/sm13n143","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn14p64%2Fsm13n143"
"Masters/othermasters/dl_toganoo/masters/1785972_v7/ucla_1785972_v7_010.tif","10","","Page 8","","","","ark:/21198/n14p64","ark:/21198/n14p64/cp48h463","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn14p64%2Fcp48h463"
"Masters/othermasters/dl_toganoo/masters/1785972_v7/ucla_1785972_v7_011.tif","11","","Page 9","","","","ark:/21198/n14p64","ark:/21198/n14p64/nr369p11","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn14p64%2Fnr369p11"
"Masters/othermasters/dl_toganoo/masters/1785972_v7/ucla_1785972_v7_012.tif","12","","Page 10","","","","ark:/21198/n14p64","ark:/21198/n14p64/rr78jz2d","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn14p64%2Frr78jz2d"
"Masters/othermasters/dl_toganoo/masters/1785972_v7/ucla_1785972_v7_013.tif","13","","Page 11","","","","ark:/21198/n14p64","ark:/21198/n14p64/dx14801w","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn14p64%2Fdx14801w"
"Masters/othermasters/dl_toganoo/masters/1785972_v7/ucla_1785972_v7_014.tif","14","","Page 12","","","","ark:/21198/n14p64","ark:/21198/n14p64/zb31w08j","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn14p64%2Fzb31w08j"
"Masters/othermasters/dl_toganoo/masters/1785972_v7/ucla_1785972_v7_015.tif","15","","Page 13","","","","ark:/21198/n14p64","ark:/21198/n14p64/zq12hq98","Page","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fn14p64%2Fzq12hq98"
