Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Subject,Name.subject,Author,Name.creator,Name.recipient,Name.correspondent,Name.repository,AltIdentifier.local,Title,Date.creation,Date.normalized,Format.extent,Description.note,Language.text,Description.abstract,IIIF Manifest URL
"Marshall and Co., Leeds, Papers",ark:/21198/zz0009cfcz,ark:/21198/zz0009c6r8,2,Completed,Work,,3,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000bjrgh,individuals,,,,Accounts|~|Sales|~|Canvas|~|Account books|~|Prices|~|Thread|~|Yarn,"Marshall & Company, Leeds, Eng. ",,"Marshall & Company, Leeds, Eng. ",,,,MS 200/1/3,"Notebook, Yarn Sales and Prices",1801-1839,1801/1839,1 Notebook,"The notebook contains lists of yarn prices and sales including bleached and coloured yarn prices. Pages 2-32, 40, 45 and 48-68 are missing from the notebook.",,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009cfcz/manifest
