"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.publicationStatus","Subject","Rights.servicesContact","Language","Name.artist","Name.repository","Relation.isPartOf","Name.creator","Coverage.geographic","Author","Relation.rectoVerso","Relation.pageNumber","Title","Alt ID.local","Description.adminnote","Description.note","Format.dimensions","AltTitle.firstLine","Description.caption","AltTitle.descriptive","Format.medium","Format.extent","Place of origin","Date.normalized","Date.creation","Description.abstract","Description.tableOfContents","AltTitle.uniform","AltTitle.other","Opac url","Alt ID.url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjx0b","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjx0b_2413068_master.tif","23","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","r","","uclalsc_170_604_023","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjx0b",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjx1v","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjx1v_2413071_master.tif","24","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","v","","uclalsc_170_604_024","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjx1v",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjx2c","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjx2c_2413074_master.tif","25","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","r","","uclalsc_170_604_025","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjx2c",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjx3w","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjx3w_2413077_master.tif","26","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","v","","uclalsc_170_604_026","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjx3w",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjx4d","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjx4d_2413080_master.tif","27","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","r","","uclalsc_170_604_027","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjx4d",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjx6f","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjx6f_2413083_master.tif","28","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","v","","uclalsc_170_604_028","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjx6f",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjx7z","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjx7z_2413086_master.tif","29","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","r","","uclalsc_170_604_029","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjx7z",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjx8g","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjx8g_2413089_master.tif","30","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","v","","uclalsc_170_604_030","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjx8g",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjx90","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjx90_2413092_master.tif","31","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","r","","uclalsc_170_604_031","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjx90",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxbh","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxbh_2413095_master.tif","32","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","v","","uclalsc_170_604_032","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxbh",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxc1","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxc1_2413098_master.tif","33","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","r","","uclalsc_170_604_033","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxc1",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxdj","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxdj_2413101_master.tif","34","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","v","","uclalsc_170_604_034","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxdj",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxf2","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxf2_2413104_master.tif","35","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","r","","uclalsc_170_604_035","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxf2",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxgk","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxgk_2413107_master.tif","36","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","v","","uclalsc_170_604_036","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxgk",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxh3","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxh3_2413110_master.tif","37","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","r","","uclalsc_170_604_037","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxh3",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxjm","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxjm_2413113_master.tif","38","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","v","","uclalsc_170_604_038","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxjm",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxk4","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxk4_2413116_master.tif","39","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","r","","uclalsc_170_604_039","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxk4",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxmn","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxmn_2413240_master.tif","40","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","v","","uclalsc_170_604_040","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxmn",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxn5","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxn5_2413243_master.tif","41","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","r","","uclalsc_170_604_041","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxn5",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxpp","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxpp_2413246_master.tif","42","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","v","","uclalsc_170_604_042","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxpp",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxq6","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxq6_2413249_master.tif","43","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","r","","uclalsc_170_604_043","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxq6",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxrq","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxrq_2413252_master.tif","44","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","v","","uclalsc_170_604_044","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxrq",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxs7","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxs7_2413255_master.tif","45","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","r","","uclalsc_170_604_045","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxs7",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxtr","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxtr_2413258_master.tif","46","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","v","","uclalsc_170_604_046","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxtr",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxv8","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxv8_2413261_master.tif","47","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","r","","uclalsc_170_604_047","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxv8",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxws","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxws_2413264_master.tif","48","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","v","","uclalsc_170_604_048","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxws",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxx9","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxx9_2413267_master.tif","49","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","r","","uclalsc_170_604_049","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxx9",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjxzt","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjxzt_2413270_master.tif","50","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","v","","uclalsc_170_604_050","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjxzt",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjz0t","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjz0t_2413273_master.tif","51","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","r","","uclalsc_170_604_051","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjz0t",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kjz1b","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kjz1b_2413276_master.tif","52","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","v","","uclalsc_170_604_052","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kjz1b",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kk0xq","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kk0xq_2413279_master.tif","53","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","r","","uclalsc_170_604_053","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kk0xq",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kk0z7","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kk0z7_2413282_master.tif","54","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","v","","uclalsc_170_604_054","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kk0z7",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kk107","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kk107_2413285_master.tif","55","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","r","","uclalsc_170_604_055","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kk107",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kk11r","ark:/21198/zz0009jfxg","2","Completed","Page","boundman170/masters/21198-zz002kk11r_2413288_master.tif","56","","","","","","","","","","","","","","","","Bound Manuscripts Collection. UCLA Library Special Collections, Charles E. Young Research Library.","","","","v","","uclalsc_170_604_056","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kk11r",""
