"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.publicationStatus","Subject","Rights.servicesContact","Language","Name.artist","Name.repository","Relation.isPartOf","Name.creator","Coverage.geographic","Author","Relation.rectoVerso","Relation.pageNumber","Title","Alt ID.local","Description.adminnote","Description.note","Format.dimensions","AltTitle.firstLine","Description.caption","AltTitle.descriptive","Format.medium","Format.extent","Place of origin","Date.normalized","Date.creation","Description.abstract","Description.tableOfContents","AltTitle.uniform","AltTitle.other","Opac url","Alt ID.url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh8w5","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh8w5_2408527_master.tif","11","","","","","","","","","","","","","","","","","","","","r","","page 9","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh8w5",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh8xp","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh8xp_2408530_master.tif","12","","","","","","","","","","","","","","","","","","","","v","","page 10","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh8xp",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh8z6","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh8z6_2408533_master.tif","13","","","","","","","","","","","","","","","","","","","","r","","page 11","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh8z6",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh906","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh906_2408536_master.tif","14","","","","","","","","","","","","","","","","","","","","v","","page 12","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh906",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh91q","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh91q_2408539_master.tif","15","","","","","","","","","","","","","","","","","","","","r","","page 13","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh91q",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh927","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh927_2408542_master.tif","16","","","","","","","","","","","","","","","","","","","","v","","page 14","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh927",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh93r","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh93r_2408557_master.tif","17","","","","","","","","","","","","","","","","","","","","r","","page 15","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh93r",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh948","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh948_2408560_master.tif","18","","","","","","","","","","","","","","","","","","","","v","","page 16","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh948",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh95s","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh95s_2408563_master.tif","19","","","","","","","","","","","","","","","","","","","","r","","page 17","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh95s",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh969","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh969_2408566_master.tif","20","","","","","","","","","","","","","","","","","","","","v","","page 18","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh969",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh97t","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh97t_2408569_master.tif","21","","","","","","","","","","","","","","","","","","","","r","","page 19","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh97t",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh98b","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh98b_2408572_master.tif","22","","","","","","","","","","","","","","","","","","","","v","","page 20","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh98b",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh99v","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh99v_2408575_master.tif","23","","","","","","","","","","","","","","","","","","","","r","","page 21","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh99v",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9bc","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9bc_2408578_master.tif","24","","","","","","","","","","","","","","","","","","","","v","","page 22","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9bc",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9cw","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9cw_2408581_master.tif","25","","","","","","","","","","","","","","","","","","","","r","","page 23","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9cw",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9fx","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9fx_2408584_master.tif","26","","","","","","","","","","","","","","","","","","","","v","","page 24","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9fx",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9gf","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9gf_2408587_master.tif","27","","","","","","","","","","","","","","","","","","","","r","","page 25","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9gf",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9hz","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9hz_2408590_master.tif","28","","","","","","","","","","","","","","","","","","","","v","","page 26","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9hz",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9jg","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9jg_2408593_master.tif","29","","","","","","","","","","","","","","","","","","","","r","","page 27","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9jg",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9k0","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9k0_2408596_master.tif","30","","","","","","","","","","","","","","","","","","","","v","","page 28","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9k0",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9mh","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9mh_2408599_master.tif","31","","","","","","","","","","","","","","","","","","","","r","","page 29","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9mh",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9n1","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9n1_2408602_master.tif","32","","","","","","","","","","","","","","","","","","","","v","","page 30","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9n1",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9pj","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9pj_2408605_master.tif","33","","","","","","","","","","","","","","","","","","","","r","","page 31","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9pj",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9q2","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9q2_2408608_master.tif","34","","","","","","","","","","","","","","","","","","","","v","","page 32","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9q2",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9rk","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9rk_2408611_master.tif","35","","","","","","","","","","","","","","","","","","","","r","","page 33","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9rk",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9s3","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9s3_2408614_master.tif","36","","","","","","","","","","","","","","","","","","","","r","","page 34","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9s3",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9tm","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9tm_2408617_master.tif","37","","","","","","","","","","","","","","","","","","","","r","","page 35","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9tm",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9v4","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9v4_2408620_master.tif","38","","","","","","","","","","","","","","","","","","","","v","","page 36","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9v4",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9wn","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9wn_2408623_master.tif","39","","","","","","","","","","","","","","","","","","","","r","","page 37","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9wn",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9x5","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9x5_2408626_master.tif","40","","","","","","","","","","","","","","","","","","","","v","","page 38","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9x5",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002kh9zp","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002kh9zp_2408740_master.tif","41","","","","","","","","","","","","","","","","","","","","v","","page 39","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kh9zp",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khb0p","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khb0p_2408743_master.tif","42","","","","","","","","","","","","","","","","","","","","r","","page 40","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khb0p",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khb16","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khb16_2408756_master.tif","43","","","","","","","","","","","","","","","","","","","","v","","page 41","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khb16",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khb2q","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khb2q_2408759_master.tif","44","","","","","","","","","","","","","","","","","","","","r","","page 42","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khb2q",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khb37","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khb37_2408762_master.tif","45","","","","","","","","","","","","","","","","","","","","v","","page 43","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khb37",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khb4r","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khb4r_2408765_master.tif","46","","","","","","","","","","","","","","","","","","","","r","","page 44","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khb4r",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khb58","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khb58_2408768_master.tif","47","","","","","","","","","","","","","","","","","","","","v","","page 45","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khb58",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khb6s","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khb6s_2408771_master.tif","48","","","","","","","","","","","","","","","","","","","","v","","page 46","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khb6s",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khb79","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khb79_2408774_master.tif","49","","","","","","","","","","","","","","","","","","","","r","","page 47","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khb79",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khb8t","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khb8t_2408777_master.tif","50","","","","","","","","","","","","","","","","","","","","v","","page 48","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khb8t",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khcwm","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khcwm_2408780_master.tif","51","","","","","","","","","","","","","","","","","","","","r","","page 49","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khcwm",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khcx4","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khcx4_2408783_master.tif","52","","","","","","","","","","","","","","","","","","","","v","","page 50","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khcx4",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khczn","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khczn_2408786_master.tif","53","","","","","","","","","","","","","","","","","","","","r","","page 51","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khczn",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khd0n","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khd0n_2408980_master.tif","54","","","","","","","","","","","","","","","","","","","","v","","page 52","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khd0n",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khd15","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khd15_2408983_master.tif","55","","","","","","","","","","","","","","","","","","","","r","","page 53","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khd15",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khd2p","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khd2p_2408986_master.tif","56","","","","","","","","","","","","","","","","","","","","v","","page 54","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khd2p",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khd36","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khd36_2408989_master.tif","57","","","","","","","","","","","","","","","","","","","","r","","page 55","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khd36",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khd4q","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khd4q_2408992_master.tif","58","","","","","","","","","","","","","","","","","","","","v","","page 56","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khd4q",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khd57","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khd57_2408995_master.tif","59","","","","","","","","","","","","","","","","","","","","r","","page 57","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khd57",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khd6r","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khd6r_2408998_master.tif","60","","","","","","","","","","","","","","","","","","","","v","","page 58","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khd6r",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khd78","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khd78_2409001_master.tif","61","","","","","","","","","","","","","","","","","","","","r","","page 59","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khd78",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khd8s","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khd8s_2409004_master.tif","62","","","","","","","","","","","","","","","","","","","","v","","page 60","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khd8s",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khd99","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khd99_2409007_master.tif","63","","","","","","","","","","","","","","","","","","","","r","","page 61","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khd99",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khdbt","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khdbt_2409010_master.tif","64","","","","","","","","","","","","","","","","","","","","v","","page 62","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khdbt",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khdcb","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khdcb_2409013_master.tif","65","","","","","","","","","","","","","","","","","","","","r","","page 63","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khdcb",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khddv","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khddv_2409016_master.tif","66","","","","","","","","","","","","","","","","","","","","v","","page 64","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khddv",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khdfc","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khdfc_2409019_master.tif","67","","","","","","","","","","","","","","","","","","","","r","","page 65","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khdfc",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khdgw","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khdgw_2409022_master.tif","68","","","","","","","","","","","","","","","","","","","","v","","page 66","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khdgw",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khdhd","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khdhd_2409025_master.tif","69","","","","","","","","","","","","","","","","","","","","r","","page 67","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khdhd",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khdjx","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khdjx_2409028_master.tif","70","","","","","","","","","","","","","","","","","","","","v","","page 68","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khdjx",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz002khdkf","ark:/21198/zz002kh0vs","2","Completed","Page","boundman170/masters/21198-zz002khdkf_2409031_master.tif","71","","","","","","","","","","","","","","","","","","","","r","","page 69","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002khdkf",""
