"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.publicationStatus","Subject","Rights.servicesContact","Language","Name.artist","Name.repository","Relation.isPartOf","Name.creator","Coverage.geographic","Author","Relation.rectoVerso","Relation.pageNumber","Title","Alt ID.local","Description.adminnote","Description.note","Format.dimensions","AltTitle.firstLine","Description.caption","AltTitle.descriptive","Format.medium","Format.extent","Place of origin","Date.normalized","Date.creation","Description.abstract","Description.tableOfContents","AltTitle.uniform","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz0009j6mf","ark:/21198/zz0009gjnw","2","Completed","Page","boundman170/masters/21198-zz0009j6mf-1-master.tif","1","","","","","","","still image","Illustrations","","","Sindbad the Sailor (Legendary character)","","","","","","","","","","","leaf 7 verso : Sindbad being carried by bird with snake in mouth","clus_170/46_007v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009j6mf",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz0009j6nz","ark:/21198/zz0009gjnw","2","Completed","Page","boundman170/masters/21198-zz0009j6nz-1-master.tif","2","","","","","","","still image","Illustrations","","","Sindbad the Sailor (Legendary character)","","","","","","","","","","","leaf 10 recto : man in snake's mouth as Sindbad watches from tree","clus_170/46_010r","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009j6nz",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz0009j6pg","ark:/21198/zz0009gjnw","2","Completed","Page","boundman170/masters/21198-zz0009j6pg-1-master.tif","3","","","","","","","still image","Illustrations","","","Sindbad the Sailor (Legendary character)","","","","","","","","","","","leaf 17 verso : Sindbad with man on his back","clus_170/46_017v","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0009j6pg",""
