"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.publicationStatus","Subject","Rights.servicesContact","Language","Name.artist","Name.repository","Relation.isPartOf","Name.creator","Coverage.geographic","Author","Relation.rectoVerso","Relation.pageNumber","Title","Alt ID.local","Description.adminnote","Description.note","Format.dimensions","AltTitle.firstLine","Description.caption","AltTitle.descriptive","Format.medium","Format.extent","Place of origin","Date.normalized","Date.creation","Description.abstract","Description.tableOfContents","AltTitle.uniform","AltTitle.other","Opac url","Alt ID.url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001d784r","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001d784r_770986_master.tif","107","","","","","","","","","","","","","","","","","","","","","","Page 107","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d784r",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001d7858","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001d7858_771063_master.tif","108","","","","","","","","","","","","","","","","","","","","","","Page 108","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d7858",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001d786s","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001d786s_771077_master.tif","109","","","","","","","","","","","","","","","","","","","","","","Page 109","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d786s",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001d78dw","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001d78dw_771094_master.tif","110","","","","","","","","","","","","","","","","","","","","","","Page 110","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d78dw",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001d78fd","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001d78fd_771112_master.tif","111","","","","","","","","","","","","","","","","","","","","","","Page 111","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d78fd",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001d78gx","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001d78gx_771130_master.tif","113","","","","","","","","","","","","","","","","","","","","","","Page 113","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d78gx",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001d7968","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001d7968_771164_master.tif","114","","","","","","","","","","","","","","","","","","","","","","Page 114","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d7968",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001d7h02","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001d7h02_774522_master.tif","115","","","","","","","","","","","","","","","","","","","","","","Page 115","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d7h02",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001d8kvd","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001d8kvd_774550_master.tif","117","","","","","","","","","","","","","","","","","","","","","","Page 117","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8kvd",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001d8m0z","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001d8m0z_774585_master.tif","119","","","","","","","","","","","","","","","","","","","","","","Page 119","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8m0z",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001d8m1g","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001d8m1g_774698_master.tif","121","","","","","","","","","","","","","","","","","","","","","","Page 121","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8m1g",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001d8sgm","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001d8sgm_774727_master.tif","123","","","","","","","","","","","","","","","","","","","","","","Page 123","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8sgm",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001d8sh4","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001d8sh4_774772_master.tif","124","","","","","","","","","","","","","","","","","","","","","","Page 124","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8sh4",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001d8sjn","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001d8sjn_776616_master.tif","125","","","","","","","","","","","","","","","","","","","","","","Page 125","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001d8sjn",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drgbg","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drgbg_776613_master.tif","126","","","","","","","","","","","","","","","","","","","","","","Page 126","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drgbg",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drgc0","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drgc0_776619_master.tif","127","","","","","","","","","","","","","","","","","","","","","","Page 127","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drgc0",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drgdh","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drgdh_776622_master.tif","129","","","","","","","","","","","","","","","","","","","","","","Page 129","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drgdh",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drggj","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drggj_776631_master.tif","131","","","","","","","","","","","","","","","","","","","","","","Page 131","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drggj",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drgk3","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drgk3_776648_master.tif","133","","","","","","","","","","","","","","","","","","","","","","Page 133","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drgk3",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drgpn","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drgpn_776685_master.tif","135","","","","","","","","","","","","","","","","","","","","","","Page 135","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drgpn",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drgs6","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drgs6_776699_master.tif","136","","","","","","","","","","","","","","","","","","","","","","Page 136","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drgs6",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drgwr","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drgwr_776718_master.tif","137","","","","","","","","","","","","","","","","","","","","","","Page 137","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drgwr",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drh0s","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drh0s_776752_master.tif","138","","","","","","","","","","","","","","","","","","","","","","Page 138","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drh0s",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drh2t","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drh2t_1271350_master.tif","139","","","","","","","","","","","","","","","","","","","","","","Page 139","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drh2t",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drh5c","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drh5c_776797_master.tif","141","","","","","","","","","","","","","","","","","","","","","","Page 141","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drh5c",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drh6w","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drh6w_776800_master.tif","142","","","","","","","","","","","","","","","","","","","","","","Page 142","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drh6w",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drh7d","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drh7d_776806_master.tif","143","","","","","","","","","","","","","","","","","","","","","","Page 143","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drh7d",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drhbz","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drhbz_776812_master.tif","145","","","","","","","","","","","","","","","","","","","","","","Page 145","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drhbz",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drhcg","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drhcg_776815_master.tif","147","","","","","","","","","","","","","","","","","","","","","","Page 147","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drhcg",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drhfh","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drhfh_776822_master.tif","148","","","","","","","","","","","","","","","","","","","","","","Page 148","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drhfh",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drhkk","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drhkk_776836_master.tif","149","","","","","","","","","","","","","","","","","","","","","","Page 149","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drhkk",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drhm3","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drhm3_776842_master.tif","153","","","","","","","","","","","","","","","","","","","","","","Page 153","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drhm3",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drhnm","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drhnm_776839_master.tif","151","","","","","","","","","","","","","","","","","","","","","","Page 151","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drhnm",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drhxr","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drhxr_776869_master.tif","156","","","","","","","","","","","","","","","","","","","","","","Page 156","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drhxr",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drhz8","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drhz8_776864_master.tif","155","","","","","","","","","","","","","","","","","","","","","","Page 155","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drhz8",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drj1s","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drj1s_776875_master.tif","157","","","","","","","","","","","","","","","","","","","","","","Page 157","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drj1s",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drj29","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drj29_776881_master.tif","158","","","","","","","","","","","","","","","","","","","","","","Page 158","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drj29",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drj5v","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drj5v_778117_master.tif","163","","","","","","","","","","","","","","","","","","","","","","Page 163","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drj5v",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drj6c","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drj6c_777211_master.tif","159","","","","","","","","","","","","","","","","","","","","","","Page 159","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drj6c",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001drj7w","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001drj7w_778105_master.tif","161","","","","","","","","","","","","","","","","","","","","","","Page 161","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001drj7w",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001ds1f6","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001ds1f6_778160_master.tif","165","","","","","","","","","","","","","","","","","","","","","","Page 165","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ds1f6",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001ds3dn","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001ds3dn_778297_master.tif","167","","","","","","","","","","","","","","","","","","","","","","Page 167","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ds3dn",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001ds3f5","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001ds3f5_778311_master.tif","168","","","","","","","","","","","","","","","","","","","","","","Page 168","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ds3f5",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001ds3gp","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001ds3gp_778325_master.tif","169","","","","","","","","","","","","","","","","","","","","","","Page 169","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ds3gp",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001ds4nr","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001ds4nr_778346_master.tif","171","","","","","","","","","","","","","","","","","","","","","","Page 171","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ds4nr",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001ds4p8","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001ds4p8_778354_master.tif","172","","","","","","","","","","","","","","","","","","","","","","Page 172","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ds4p8",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001ds4qs","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001ds4qs_778366_master.tif","175","","","","","","","","","","","","","","","","","","","","","","Page 175","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ds4qs",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001ds4r9","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001ds4r9_778360_master.tif","173","","","","","","","","","","","","","","","","","","","","","","Page 173","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ds4r9",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001ds4st","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001ds4st_778379_master.tif","176","","","","","","","","","","","","","","","","","","","","","","Page 176","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ds4st",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001ds4tb","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001ds4tb_778388_master.tif","177","","","","","","","","","","","","","","","","","","","","","","Page 177","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ds4tb",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001ds4vv","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001ds4vv_778408_master.tif","180","","","","","","","","","","","","","","","","","","","","","","Page 180","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ds4vv",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001ds4wc","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001ds4wc_778405_master.tif","179","","","","","","","","","","","","","","","","","","","","","","Page 179","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ds4wc",""
"Bound Manuscripts Collection.  Collection 170","ark:/21198/zz001ds4xw","ark:/21198/zz001d6g9s","2","Completed","Page","boundman170/masters/21198-zz001ds4xw_778412_master.tif","181","","","","","","","","","","","","","","","","","","","","","","Page 181","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001ds4xw",""
