"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Title","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Name.recipient","Author","Name.correspondent","Relation.isPartOf","Subject","Description.note","AltTitle.descriptive","Description.abstract","Date.creation","Format.extent","Alt ID.local","Date.normalized","Date.digitized","Format.medium","Alt ID.collection","Opac url","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Rosecrans (William S.) Papers","ark:/21198/zz002h7jdc","ark:/21198/zz002h7hxn","2","Completed","Page","rosecrans/image/21198-zz002h7jdc_2235993_master.tif","3","Petition of Unknown and others to Abraham Lincoln, 1864, November 04. Page 3","","","","","","","","pd","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h7jdc",""
"Rosecrans (William S.) Papers","ark:/21198/zz002h7jfw","ark:/21198/zz002h7hxn","2","Completed","Page","rosecrans/image/21198-zz002h7jfw_2235992_master.tif","2","Petition of Unknown and others to Abraham Lincoln, 1864, November 04. Page 2","","","","","","","","pd","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h7jfw",""
"Rosecrans (William S.) Papers","ark:/21198/zz002h7jgd","ark:/21198/zz002h7hxn","2","Completed","Page","rosecrans/image/21198-zz002h7jgd_2235991_master.tif","1","Petition of Unknown and others to Abraham Lincoln, 1864, November 04. Page 1","","","","","","","","pd","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h7jgd",""
"Rosecrans (William S.) Papers","ark:/21198/zz002h7jhx","ark:/21198/zz002h7hxn","2","Completed","Page","rosecrans/image/21198-zz002h7jhx_2236000_master.tif","4","Petition of Unknown and others to Abraham Lincoln, 1864, November 04. Page 4","","","","","","","","pd","","","","","","","","","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002h7jhx",""
