Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,viewingHint,Text direction,Visibility,IIIF Range,Type.typeOfResource,Rights.copyrightStatus,Rights.publicationStatus,Rights.permission,Name.subject,Coverage.geographic,Name.creator,Subject,Rights.publicationNote,Language,Type.genre,Author,Name.contributor,Name.correspondent,Name.repository,Rights.permissionNote,Name.photographer,Title,Date.creation,Date.publication,Description.note,Date.normalized,Description.caption,Description.abstract,IIIF Manifest URL
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769hd,ark:/21198/zz000s2z4b,2,Completed,Work,,1,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001769jx,individuals,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women|~|Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women,Organizing - WEA Boycott (WAVAW)|~|Rape|~|Music and violence|~|Sex in advertising|~|Pornography--Psychological Aspects|~|Pornography in popular culture--Social aspects--United States,,eng,,,,,,,,WEA Boycott - Questions People Will Ask,"December, 1976",,,1976-12,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001769hd/manifest
Women Against Violence Against Women (WAVAW) Collection,ark:/21198/zz001769mz,ark:/21198/zz000s2z4b,2,Completed,Work,,2,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001769ng,individuals,,,,text,copyrighted,unpublished,Y,Women Against Violence Against Women|~|Elektra Entertainment|~|Atlantic Records|~|Warner Bros. Records,Los Angeles (Calif.),Women Against Violence Against Women,Organizing - WEA Boycott (WAVAW)|~|Boycotts--California--Los Angeles|~|Pornography--Political aspects,,eng,,,,,,,,WEA Boycott - Leafletting Etiquette and  Procedure,"December, 1976",,,1976-12,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001769mz/manifest
