File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Bucketeer State,IIIF Access URL
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280501_001.tif,Page,Page 1,1,ark:/21198/z1807q15,ark:/21198/z1893tdx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1893tdx
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280501_002.tif,Page,Page 2,2,ark:/21198/z1807q15,ark:/21198/z14j32n4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j32n4
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280501_003.tif,Page,Page 3,3,ark:/21198/z1807q15,ark:/21198/z10s29wz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s29wz
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280501_004.tif,Page,Page 4,4,ark:/21198/z1807q15,ark:/21198/z1w11tcj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w11tcj
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280501_005.tif,Page,Page 5,5,ark:/21198/z1807q15,ark:/21198/z1rb9s20,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9s20
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280501_006.tif,Page,Page 6,6,ark:/21198/z1807q15,ark:/21198/z1mk91c3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk91c3
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280501_007.tif,Page,Page 7,7,ark:/21198/z1807q15,ark:/21198/z1gt88pt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt88pt
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280501_008.tif,Page,Page 8,8,ark:/21198/z1807q15,ark:/21198/z1c27hzd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c27hzd
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280501_009.tif,Page,Page 9,9,ark:/21198/z1807q15,ark:/21198/z1796s56,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1796s56
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280501_010.tif,Page,Page 10,10,ark:/21198/z1807q15,ark:/21198/z13j61fv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13j61fv
