File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Bucketeer State,IIIF Access URL
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270501_001.tif,Page,Page 1,1,ark:/21198/z1739c8n,ark:/21198/z1kq0pk9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kq0pk9
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270501_002.tif,Page,Page 2,2,ark:/21198/z1739c8n,ark:/21198/z1fx9xzc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fx9xzc
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270501_003.tif,Page,Page 3,3,ark:/21198/z1739c8n,ark:/21198/z1b5967r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b5967r
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270501_004.tif,Page,Page 4,4,ark:/21198/z1739c8n,ark:/21198/z16d8fh1,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16d8fh1
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270501_005.tif,Page,Page 5,5,ark:/21198/z1739c8n,ark:/21198/z12n7prv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n7prv
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270501_006.tif,Page,Page 6,6,ark:/21198/z1739c8n,ark:/21198/z1xw767h,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xw767h
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270501_007.tif,Page,Page 7,7,ark:/21198/z1739c8n,ark:/21198/z1t46fjj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1t46fjj
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270501_008.tif,Page,Page 8,8,ark:/21198/z1739c8n,ark:/21198/z1pg4d46,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pg4d46
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270501_009.tif,Page,Page 9,9,ark:/21198/z1739c8n,ark:/21198/z1jq3ngc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq3ngc
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270501_010.tif,Page,Page 10,10,ark:/21198/z1739c8n,ark:/21198/z1dz2wtj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dz2wtj
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270501_011.tif,Page,Page 11,11,ark:/21198/z1739c8n,ark:/21198/z1962511,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1962511
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270501_012.tif,Page,Page 12,12,ark:/21198/z1739c8n,ark:/21198/z15f1dbr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15f1dbr
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270501_013.tif,Page,Page 13,13,ark:/21198/z1739c8n,ark:/21198/z11p0nj4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0nj4
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270501_014.tif,Page,Page 14,14,ark:/21198/z1739c8n,ark:/21198/z1wx0544,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wx0544
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270501_015.tif,Page,Page 15,15,ark:/21198/z1739c8n,ark:/21198/z1s783rk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s783rk
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270501_016.tif,Page,Page 16,16,ark:/21198/z1739c8n,ark:/21198/z1ng7c4m,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng7c4m
