File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Bucketeer State,IIIF Access URL
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19310501_001.tif,Page,Page 1,1,ark:/21198/z1pv96tc,ark:/21198/z1c84xvz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c84xvz
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19310501_002.tif,Page,Page 2,2,ark:/21198/z1pv96tc,ark:/21198/z17h463k,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h463k
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19310501_003.tif,Page,Page 3,3,ark:/21198/z1pv96tc,ark:/21198/z13r3fd9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r3fd9
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19310501_004.tif,Page,Page 4,4,ark:/21198/z1pv96tc,ark:/21198/z1002ppw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1002ppw
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19310501_005.tif,Page,Page 5,5,ark:/21198/z1pv96tc,ark:/21198/z1v7265j,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v7265j
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19310501_006.tif,Page,Page 6,6,ark:/21198/z1pv96tc,ark:/21198/z1qg1fft,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg1fft
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19310501_007.tif,Page,Page 7,7,ark:/21198/z1pv96tc,ark:/21198/z1ks9d3t,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks9d3t
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19310501_008.tif,Page,Page 8,8,ark:/21198/z1pv96tc,ark:/21198/z1g18nbz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g18nbz
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19310501_009.tif,Page,Page 9,9,ark:/21198/z1pv96tc,ark:/21198/z1b87wnp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87wnp
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19310501_010.tif,Page,Page 10,10,ark:/21198/z1pv96tc,ark:/21198/z16h74zs,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h74zs
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19310501_011.tif,Page,Page 11,11,ark:/21198/z1pv96tc,ark:/21198/z12r6d7g,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r6d7g
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19310501_012.tif,Page,Page 12,12,ark:/21198/z1pv96tc,ark:/21198/z1z05wp6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z05wp6
