File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Bucketeer State,IIIF Access URL
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250910_001.tif,Page,Page 1,1,ark:/21198/z1hq6m9j,ark:/21198/z18653w7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18653w7
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250910_002.tif,Page,Page 2,2,ark:/21198/z1hq6m9j,ark:/21198/z14f4c31,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14f4c31
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250910_003.tif,Page,Page 3,3,ark:/21198/z1hq6m9j,ark:/21198/z10p3mdr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10p3mdr
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250910_004.tif,Page,Page 4,4,ark:/21198/z1hq6m9j,ark:/21198/z1vx340r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx340r
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250910_005.tif,Page,Page 5,5,ark:/21198/z1hq6m9j,ark:/21198/z1r812n6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r812n6
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250910_006.tif,Page,Page 6,6,ark:/21198/z1hq6m9j,ark:/21198/z1mh09zx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mh09zx
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250910_007.tif,Page,Page 7,7,ark:/21198/z1hq6m9j,ark:/21198/z1gq9k72,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq9k72
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250910_008.tif,Page,Page 8,8,ark:/21198/z1hq6m9j,ark:/21198/z1bz8tgw,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bz8tgw
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250910_009.tif,Page,Page 9,9,ark:/21198/z1hq6m9j,ark:/21198/z17682qd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17682qd
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250910_010.tif,Page,Page 10,10,ark:/21198/z1hq6m9j,ark:/21198/z13f7b20,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f7b20
