File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Bucketeer State,IIIF Access URL
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194607_001.tif,Page,Page 1,1,ark:/21198/z13n4qtb,ark:/21198/z1z639mk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z639mk
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194607_002.tif,Page,Page 2,2,ark:/21198/z13n4qtb,ark:/21198/z1tf2jx9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tf2jx9
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194607_003.tif,Page,Page 3,3,ark:/21198/z13n4qtb,ark:/21198/z1pp1t9b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp1t9b
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194607_004.tif,Page,Page 4,4,ark:/21198/z13n4qtb,ark:/21198/z1jx12k0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx12k0
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194607_005.tif,Page,Page 5,5,ark:/21198/z13n4qtb,ark:/21198/z1f7915d,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f7915d
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194607_006.tif,Page,Page 6,6,ark:/21198/z13n4qtb,ark:/21198/z19g88g4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19g88g4
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194607_007.tif,Page,Page 7,7,ark:/21198/z13n4qtb,ark:/21198/z15q7hqz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q7hqz
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194607_008.tif,Page,Page 8,8,ark:/21198/z13n4qtb,ark:/21198/z11z6s0n,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6s0n
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194607_009.tif,Page,Page 9,9,ark:/21198/z13n4qtb,ark:/21198/z1x668hn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x668hn
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194607_010.tif,Page,Page 10,10,ark:/21198/z13n4qtb,ark:/21198/z1sf5htc,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf5htc
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194607_011.tif,Page,Page 11,11,ark:/21198/z13n4qtb,ark:/21198/z1np4s2m,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4s2m
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194607_012.tif,Page,Page 12,12,ark:/21198/z13n4qtb,ark:/21198/z1j12qtd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j12qtd
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194607_013.tif,Page,Page 13,13,ark:/21198/z13n4qtb,ark:/21198/z1d8203g,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d8203g
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194607_014.tif,Page,Page 14,14,ark:/21198/z13n4qtb,ark:/21198/z18h17b9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h17b9
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194607_015.tif,Page,Page 15,15,ark:/21198/z13n4qtb,ark:/21198/z14r0gjp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0gjp
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194607_016.tif,Page,Page 16,16,ark:/21198/z13n4qtb,ark:/21198/z10z9qw9,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z9qw9
