File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Bucketeer State,IIIF Access URL
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194604_001.tif,Page,Page 1,1,ark:/21198/z1c27hv2,ark:/21198/z1j98v1s,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j98v1s
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194604_002.tif,Page,Page 2,2,ark:/21198/z1c27hv2,ark:/21198/z1dj839f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dj839f
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194604_003.tif,Page,Page 3,3,ark:/21198/z1c27hv2,ark:/21198/z18s7bj8,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s7bj8
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194604_004.tif,Page,Page 4,4,ark:/21198/z1c27hv2,ark:/21198/z1516ktv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516ktv
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194604_005.tif,Page,Page 5,5,ark:/21198/z1c27hv2,ark:/21198/z1185v40,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1185v40
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194604_006.tif,Page,Page 6,6,ark:/21198/z1c27hv2,ark:/21198/z1wh5bp4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh5bp4
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194604_007.tif,Page,Page 7,7,ark:/21198/z1c27hv2,ark:/21198/z1rv39bp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv39bp
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194604_008.tif,Page,Page 8,8,ark:/21198/z1c27hv2,ark:/21198/z1n32jkt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32jkt
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194604_009.tif,Page,Page 9,9,ark:/21198/z1c27hv2,ark:/21198/z1hb1swj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1swj
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194604_010.tif,Page,Page 10,10,ark:/21198/z1c27hv2,ark:/21198/z1ck123q,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck123q
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194604_011.tif,Page,Page 11,11,ark:/21198/z1c27hv2,ark:/21198/z17t09bj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t09bj
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194604_012.tif,Page,Page 12,12,ark:/21198/z1c27hv2,ark:/21198/z1419jpg,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1419jpg
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194604_013.tif,Page,Page 13,13,ark:/21198/z1c27hv2,ark:/21198/z1088szr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1088szr
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194604_014.tif,Page,Page 14,14,ark:/21198/z1c27hv2,ark:/21198/z1vm70vq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm70vq
