File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Bucketeer State,IIIF Access URL
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19440501_001.tif,Page,Page 1,1,ark:/21198/z1rb9rz7,ark:/21198/z1933ft0,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1933ft0
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19440501_002.tif,Page,Page 2,2,ark:/21198/z1rb9rz7,ark:/21198/z15b2q27,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15b2q27
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19440501_003.tif,Page,Page 3,3,ark:/21198/z1rb9rz7,ark:/21198/z11k1zdd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k1zdd
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19440501_004.tif,Page,Page 4,4,ark:/21198/z1rb9rz7,ark:/21198/z1wt1fwn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt1fwn
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19440501_005.tif,Page,Page 5,5,ark:/21198/z1rb9rz7,ark:/21198/z1s49dkd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s49dkd
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19440501_006.tif,Page,Page 6,6,ark:/21198/z1rb9rz7,ark:/21198/z1nc8nvp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nc8nvp
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19440501_007.tif,Page,Page 7,7,ark:/21198/z1rb9rz7,ark:/21198/z1hm7x3x,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hm7x3x
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19440501_008.tif,Page,Page 8,8,ark:/21198/z1rb9rz7,ark:/21198/z1cv75b4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cv75b4
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19440501_009.tif,Page,Page 9,9,ark:/21198/z1rb9rz7,ark:/21198/z1836dmq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1836dmq
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19440501_010.tif,Page,Page 10,10,ark:/21198/z1rb9rz7,ark:/21198/z14b5nxf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b5nxf
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19440501_011.tif,Page,Page 11,11,ark:/21198/z1rb9rz7,ark:/21198/z10k4x7k,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10k4x7k
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19440501_012.tif,Page,Page 12,12,ark:/21198/z1rb9rz7,ark:/21198/z1vx3450,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx3450
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19440501_013.tif,Page,Page 13,13,ark:/21198/z1rb9rz7,ark:/21198/z1r52cd4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r52cd4
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19440501_014.tif,Page,Page 14,14,ark:/21198/z1rb9rz7,ark:/21198/z1md1mpd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1md1mpd
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19440501_015.tif,Page,Page 15,15,ark:/21198/z1rb9rz7,ark:/21198/z1gn0vws,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gn0vws
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19440501_016.tif,Page,Page 16,16,ark:/21198/z1rb9rz7,ark:/21198/z1bw0469,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bw0469
