File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Bucketeer State,IIIF Access URL
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_001.tif,Page,Page 1,1,ark:/21198/z1b5964d,ark:/21198/z1j704kj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j704kj
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_002.tif,Page,Page 2,2,ark:/21198/z1b5964d,ark:/21198/z1df9ctt,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1df9ctt
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_003.tif,Page,Page 3,3,ark:/21198/z1b5964d,ark:/21198/z18p8n4z,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p8n4z
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_004.tif,Page,Page 4,4,ark:/21198/z1b5964d,ark:/21198/z14x7wfp,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14x7wfp
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_005.tif,Page,Page 5,5,ark:/21198/z1b5964d,ark:/21198/z1185v5f,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1185v5f
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_006.tif,Page,Page 6,6,ark:/21198/z1b5964d,ark:/21198/z1wh5bqk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh5bqk
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_007.tif,Page,Page 7,7,ark:/21198/z1b5964d,ark:/21198/z1rr4kxz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr4kxz
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_008.tif,Page,Page 8,8,ark:/21198/z1b5964d,ark:/21198/z1n03v6z,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n03v6z
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_009.tif,Page,Page 9,9,ark:/21198/z1b5964d,ark:/21198/z1h733dq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h733dq
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_010.tif,Page,Page 10,10,ark:/21198/z1b5964d,ark:/21198/z1cg2bqf,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg2bqf
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_011.tif,Page,Page 11,11,ark:/21198/z1b5964d,ark:/21198/z17q1m3g,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1m3g
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_012.tif,Page,Page 12,12,ark:/21198/z1b5964d,ark:/21198/z1419jqx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1419jqx
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_013.tif,Page,Page 13,13,ark:/21198/z1b5964d,ark:/21198/z1088t0m,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1088t0m
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_014.tif,Page,Page 14,14,ark:/21198/z1b5964d,ark:/21198/z1vh89jr,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh89jr
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_015.tif,Page,Page 15,15,ark:/21198/z1b5964d,ark:/21198/z1qr7jsk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr7jsk
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_016.tif,Page,Page 16,16,ark:/21198/z1b5964d,ark:/21198/z1m06t2k,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m06t2k
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_017.tif,Page,Page 17,17,ark:/21198/z1b5964d,ark:/21198/z1g762b7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g762b7
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_018.tif,Page,Page 18,18,ark:/21198/z1b5964d,ark:/21198/z1bg59pd,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bg59pd
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_019.tif,Page,Page 19,19,ark:/21198/z1b5964d,ark:/21198/z16t389h,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t389h
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_trabajos_020.tif,Page,Page 20,20,ark:/21198/z1b5964d,ark:/21198/z1322hk3,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1322hk3
