File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Bucketeer State,IIIF Access URL
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_001.tif,Page,Page 1,1,ark:/21198/z1x08vd1,ark:/21198/z12r6d44,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r6d44
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_002.tif,Page,Page 2,2,ark:/21198/z1x08vd1,ark:/21198/z1z34m3x,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z34m3x
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_003.tif,Page,Page 3,3,ark:/21198/z1x08vd1,ark:/21198/z1tb3vc6,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb3vc6
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_004.tif,Page,Page 4,4,ark:/21198/z1x08vd1,ark:/21198/z1pk33md,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk33md
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_005.tif,Page,Page 5,5,ark:/21198/z1x08vd1,ark:/21198/z1jt2bts,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt2bts
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_006.tif,Page,Page 6,6,ark:/21198/z1x08vd1,ark:/21198/z1f21m2b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21m2b
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_007.tif,Page,Page 7,7,ark:/21198/z1x08vd1,ark:/21198/z1990vfz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1990vfz
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_008.tif,Page,Page 8,8,ark:/21198/z1x08vd1,ark:/21198/z15m8t3z,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m8t3z
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_009.tif,Page,Page 9,9,ark:/21198/z1x08vd1,ark:/21198/z11v82d2,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v82d2
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_010.tif,Page,Page 10,10,ark:/21198/z1x08vd1,ark:/21198/z1x37jz4,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x37jz4
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_011.tif,Page,Page 11,11,ark:/21198/z1x08vd1,ark:/21198/z1sb6t6c,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb6t6c
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_012.tif,Page,Page 12,12,ark:/21198/z1x08vd1,ark:/21198/z1nk62fk,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk62fk
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_013.tif,Page,Page 13,13,ark:/21198/z1x08vd1,ark:/21198/z1ht59qv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht59qv
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_014.tif,Page,Page 14,14,ark:/21198/z1x08vd1,ark:/21198/z1d24k2r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d24k2r
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_015.tif,Page,Page 15,15,ark:/21198/z1x08vd1,ark:/21198/z18d2hmj,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d2hmj
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_016.tif,Page,Page 16,16,ark:/21198/z1x08vd1,ark:/21198/z14n1s0k,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n1s0k
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_017.tif,Page,Page 17,17,ark:/21198/z1x08vd1,ark:/21198/z10w117s,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10w117s
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_018.tif,Page,Page 18,18,ark:/21198/z1x08vd1,ark:/21198/z1w40hsv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w40hsv
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_019.tif,Page,Page 19,19,ark:/21198/z1x08vd1,ark:/21198/z1rb9s03,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rb9s03
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_020.tif,Page,Page 20,20,ark:/21198/z1x08vd1,ark:/21198/z1mk918r,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk918r
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_021.tif,Page,Page 21,21,ark:/21198/z1x08vd1,ark:/21198/z1gt88mx,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gt88mx
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_022.tif,Page,Page 22,22,ark:/21198/z1x08vd1,ark:/21198/z1c5677b,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c5677b
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250801_023.tif,Page,Page 23,23,ark:/21198/z1x08vd1,ark:/21198/z17d5gmz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17d5gmz
