File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK,Bucketeer State,IIIF Access URL
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270310_001.tif,Page,Page 1,1,ark:/21198/z1md1mf8,ark:/21198/z1tb3vdn,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb3vdn
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270310_002.tif,Page,Page 2,2,ark:/21198/z1md1mf8,ark:/21198/z1pk33nv,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk33nv
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270310_003.tif,Page,Page 3,3,ark:/21198/z1md1mf8,ark:/21198/z1jt2bv7,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt2bv7
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270310_004.tif,Page,Page 4,4,ark:/21198/z1md1mf8,ark:/21198/z1f21m47,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21m47
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270310_005.tif,Page,Page 5,5,ark:/21198/z1md1mf8,ark:/21198/z19c9jvq,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19c9jvq
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270310_006.tif,Page,Page 6,6,ark:/21198/z1md1mf8,ark:/21198/z15m8t5v,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15m8t5v
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270310_007.tif,Page,Page 7,7,ark:/21198/z1md1mf8,ark:/21198/z11v82gz,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v82gz
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270310_008.tif,Page,Page 8,8,ark:/21198/z1md1mf8,ark:/21198/z1x37k00,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x37k00
Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19270310_009.tif,Page,Page 9,9,ark:/21198/z1md1mf8,ark:/21198/z1sb6t7t,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb6t7t
